ID,TRL2,TRVHR,time
839364,3.5,26,26.18
839365,3.5,26,26.22
839366,3.5,26,26.22
839367,3.5,26,26.15
839368,3.5,26,26.22
839369,3.5,26,26.22
839370,3.5,26,26.18
839371,3.5,26,26.02
839373,3.5,26,26.02
839374,3.5,26,26.02
839378,3.5,26,26.00
839380,3.5,26,26.00
839381,3.5,26,26.00
839427,3.5,26,26.02
839429,3.5,26,26.02
839430,3.5,26,26.02
839431,3.5,26,26.03
839432,3.5,26,26.00
839434,3.5,26,26.02
839480,3.5,26,26.82
839541,3.5,26,26.05
839542,3.5,26,26.05
839543,3.5,26,26.05
839545,3.5,26,26.07
839547,3.5,26,26.03
839548,3.5,26,26.07
839552,3.5,26,26.07
839565,3.5,26,26.58
839567,3.5,26,26.58
839568,3.5,26,26.48
839569,3.5,26,26.55
839570,3.5,26,26.60
839571,3.5,26,26.48
839573,3.5,26,26.53
839574,3.5,26,26.45
839575,3.5,26,26.52
839576,3.5,26,26.55
839578,3.5,26,26.03
839579,3.5,26,26.02
839581,3.5,26,26.03
839583,3.5,26,26.00
839586,3.5,26,26.00
839623,3.5,26,26.17
839624,3.5,26,26.23
839625,3.5,26,26.20
839626,3.5,26,26.23
839627,3.5,26,26.20
839628,3.5,26,26.27
839629,3.5,26,26.28
839630,3.5,26,26.22
839631,3.5,26,26.20
844462,3.5,26,26.43
844463,3.5,26,26.37
844464,3.5,26,26.38
844465,3.5,26,26.33
844467,3.5,26,26.30
844468,3.5,26,26.35
844469,3.5,26,26.37
844470,3.5,26,26.35
844471,3.5,26,26.35
844477,3.5,26,26.35
844555,3.5,26,26.18
844560,3.5,26,26.40
844561,3.5,26,26.38
844563,3.5,26,26.43
844564,3.5,26,26.43
844565,3.5,26,26.42
844566,3.5,26,26.40
844567,3.5,26,26.42
844568,3.5,26,26.43
844569,3.5,26,26.18
844570,3.5,26,26.47
844571,3.5,26,26.43
844572,3.5,26,26.42
844573,3.5,26,26.43
844575,3.5,26,26.05
844576,3.5,26,26.10
844577,3.5,26,26.08
844578,3.5,26,26.05
844579,3.5,26,26.10
844580,3.5,26,26.05
844581,3.5,26,26.03
844582,3.5,26,26.10
844583,3.5,26,26.07
844584,3.5,26,26.10
844585,3.5,26,26.08
844586,3.5,26,26.08
844588,3.5,26,26.88
844619,3.5,26,26.37
844625,3.5,26,26.37
844626,3.5,26,26.33
844627,3.5,26,26.37
844628,3.5,26,26.10
844629,3.5,26,26.40
844630,3.5,26,26.35
844631,3.5,26,26.37
844632,3.5,26,26.35
844633,3.5,26,26.37
844634,3.5,26,26.38
844635,3.5,26,26.37
844636,3.5,26,26.37
844637,3.5,26,26.35
844645,3.5,26,26.07
844646,3.5,26,26.05
844647,3.5,26,26.07
844649,3.5,26,26.08
844650,3.5,26,26.02
844651,3.5,26,26.05
844652,3.5,26,26.10
844653,3.5,26,26.05
844654,3.5,26,26.10
844655,3.5,26,26.03
844656,3.5,26,26.08
844657,3.5,26,26.08
844658,3.5,26,26.08
852013,3.5,26,26.12
852014,3.5,26,26.07
852015,3.5,26,26.12
852017,3.5,26,26.10
852018,3.5,26,26.15
852019,3.5,26,26.12
852021,3.5,26,26.12
852022,3.5,26,26.13
852023,3.5,26,26.15
852024,3.5,26,26.10
852025,3.5,26,26.17
852026,3.5,26,26.13
852027,3.5,26,26.17
852028,3.5,26,26.12
852029,3.5,26,26.13
852097,3.5,26,26.30
852155,3.5,26,26.32
852156,3.5,26,26.32
852157,3.5,26,26.17
852158,3.5,26,26.30
852159,3.5,26,26.25
852160,3.5,26,26.30
852161,3.5,26,26.28
852162,3.5,26,26.27
852163,3.5,26,26.32
852164,3.5,26,26.17
852165,3.5,26,26.25
852166,3.5,26,26.27
852167,3.5,26,26.93
852168,3.5,26,26.28
852169,3.5,26,26.15
852170,3.5,26,26.33
852173,3.5,26,26.98
852174,3.5,26,26.97
852177,3.5,26,26.97
852178,3.5,26,26.95
852222,3.5,26,26.28
852223,3.5,26,26.40
852224,3.5,26,26.28
852225,3.5,26,26.28
852226,3.5,26,26.37
852227,3.5,26,26.38
852228,3.5,26,26.25
852229,3.5,26,26.27
852230,3.5,26,26.38
852232,3.5,26,26.35
852233,3.5,26,26.37
852234,3.5,26,26.38
852235,3.5,26,26.25
852236,3.5,26,26.28
852237,3.5,26,26.27
852238,3.5,26,26.27
852239,3.5,26,26.38
852240,3.5,26,26.27
852241,3.5,26,26.22
852242,3.5,26,26.37
852243,3.5,26,26.25
852244,3.5,26,26.37
852247,3.5,26,26.35
852248,3.5,26,26.30
852249,3.5,26,26.37
852250,3.5,26,26.38
852251,3.5,26,26.32
852252,3.5,26,26.23
852253,3.5,26,26.37
852266,3.5,26,26.75
852267,3.5,26,26.55
852269,3.5,26,26.78
852270,3.5,26,26.48
852271,3.5,26,26.60
852272,3.5,26,26.78
852273,3.5,26,26.78
852274,3.5,26,26.52
852275,3.5,26,26.55
852278,3.5,26,26.55
852279,3.5,26,26.55
852280,3.5,26,26.02
852281,3.5,26,26.52
852282,3.5,26,26.52
852283,3.5,26,26.58
852284,3.5,26,26.52
852285,3.5,26,26.52
852286,3.5,26,26.28
852287,3.5,26,26.57
852288,3.5,26,26.00
852289,3.5,26,26.32
852290,3.5,26,26.02
852291,3.5,26,26.00
852293,3.5,26,26.03
852295,3.5,26,26.28
852296,3.5,26,26.02
852458,3.5,26,26.63
852472,3.5,26,26.62
852473,3.5,26,26.65
852474,3.5,26,26.55
852475,3.5,26,26.57
852476,3.5,26,26.63
852477,3.5,26,26.60
852478,3.5,26,26.62
852479,3.5,26,26.62
852480,3.5,26,26.60
852481,3.5,26,26.62
852482,3.5,26,26.62
852519,3.5,26,26.10
852522,3.5,26,26.12
852523,3.5,26,26.37
852524,3.5,26,26.07
852525,3.5,26,26.13
852529,3.5,26,26.38
852530,3.5,26,26.13
852531,3.5,26,26.12
852532,3.5,26,26.12
852534,3.5,26,26.37
852535,3.5,26,26.12
852536,3.5,26,26.17
852537,3.5,26,26.35
852538,3.5,26,26.07
852540,3.5,26,26.10
852565,3.5,26,26.05
852572,3.5,26,26.07
852573,3.5,26,26.05
869004,3.5,26,26.07
869005,3.5,26,26.07
869007,3.5,26,26.00
869102,3.5,26,26.32
869103,3.5,26,26.22
869105,3.5,26,26.27
869106,3.5,26,26.20
869107,3.5,26,26.22
869108,3.5,26,26.37
869109,3.5,26,26.38
869110,3.5,26,26.32
869123,3.5,26,26.85
869153,3.5,26,26.18
869154,3.5,26,26.30
869155,3.5,26,26.23
869156,3.5,26,26.22
869157,3.5,26,26.20
869158,3.5,26,26.07
869160,3.5,26,26.18
869161,3.5,26,26.10
869162,3.5,26,26.12
869164,3.5,26,26.10
869166,3.5,26,26.07
869179,3.5,26,26.32
869180,3.5,26,26.27
869181,3.5,26,26.27
869182,3.5,26,26.28
869183,3.5,26,26.30
869184,3.5,26,26.63
869185,3.5,26,26.28
869186,3.5,26,26.63
869187,3.5,26,26.38
869255,3.5,26,26.00
869259,3.5,26,26.02
869269,3.5,26,26.70
869275,3.5,26,26.70
869276,3.5,26,26.72
869277,3.5,26,26.65
869278,3.5,26,26.63
869280,3.5,26,26.70
869281,3.5,26,26.68
869282,3.5,26,26.68
869283,3.5,26,26.68
869284,3.5,26,26.73
869285,3.5,26,26.70
869286,3.5,26,26.68
869289,3.5,26,26.72
869290,3.5,26,26.00
869324,3.5,26,26.25
869325,3.5,26,26.25
869326,3.5,26,26.27
869327,3.5,26,26.28
870043,3.5,26,26.03
870047,3.5,26,26.03
870048,3.5,26,26.03
870076,3.5,26,26.87
870078,3.5,26,26.83
870079,3.5,26,26.85
870080,3.5,26,26.85
870083,3.5,26,26.88
870086,3.5,26,26.88
870135,3.5,26,26.05
870137,3.5,26,26.02
870153,3.5,26,26.58
870154,3.5,26,26.55
870155,3.5,26,26.50
870156,3.5,26,26.53
870157,3.5,26,26.55
870158,3.5,26,26.43
870159,3.5,26,26.63
870160,3.5,26,26.57
870161,3.5,26,26.60
870162,3.5,26,26.45
870163,3.5,26,26.55
870164,3.5,26,26.03
870165,3.5,26,26.02
870167,3.5,26,26.05
870169,3.5,26,26.02
870174,3.5,26,26.03
870175,3.5,26,26.00
870178,3.5,26,26.05
870180,3.5,26,26.02
870182,3.5,26,26.02
870183,3.5,26,26.02
870213,3.5,26,26.25
870215,3.5,26,26.27
870216,3.5,26,26.33
870217,3.5,26,26.33
870218,3.5,26,26.30
870219,3.5,26,26.22
870220,3.5,26,26.30
870221,3.5,26,26.27
870222,3.5,26,26.17
870224,3.5,26,26.27
870225,3.5,26,26.25
870226,3.5,26,26.30
870227,3.5,26,26.22
870228,3.5,26,26.22
870229,3.5,26,26.20
870230,3.5,26,26.15
870237,3.5,26,26.08
870252,3.5,26,26.00
870257,3.5,26,26.05
870260,3.5,26,26.02
676525,3,26,26.80
682242,3,26,26.33
682264,3,26,26.33
682265,3,26,26.42
682266,3,26,26.33
682267,3,26,26.33
682268,3,26,26.43
682272,3,26,26.42
682275,3,26,26.37
682282,3,26,26.60
682284,3,26,26.38
682287,3,26,26.33
682288,3,26,26.30
682289,3,26,26.40
682290,3,26,26.48
682291,3,26,26.35
682296,3,26,26.43
682297,3,26,26.38
682298,3,26,26.33
682300,3,26,26.38
682301,3,26,26.35
682302,3,26,26.45
682303,3,26,26.42
682305,3,26,26.42
682306,3,26,26.37
682307,3,26,26.40
682308,3,26,26.28
682309,3,26,26.30
682311,3,26,26.42
682312,3,26,26.33
682314,3,26,26.35
682326,3,26,26.37
682327,3,26,26.30
682345,3,26,26.77
682350,3,26,26.37
682365,3,26,26.78
682367,3,26,26.78
682368,3,26,26.80
682369,3,26,26.78
682370,3,26,26.78
682371,3,26,26.77
682372,3,26,26.80
682374,3,26,26.77
682386,3,26,26.78
682387,3,26,26.75
682388,3,26,26.75
682389,3,26,26.68
682390,3,26,26.67
682392,3,26,26.77
682393,3,26,26.77
682394,3,26,26.75
682395,3,26,26.70
682396,3,26,26.77
786823,3,26,26.17
786824,3,26,26.15
786844,3,26,26.62
786845,3,26,26.63
786846,3,26,26.62
786847,3,26,26.67
786848,3,26,26.67
786849,3,26,26.62
786852,3,26,26.32
804946,3,26,26.13
804947,3,26,26.13
804949,3,26,26.17
804950,3,26,26.22
804951,3,26,26.18
804954,3,26,26.15
804955,3,26,26.13
804956,3,26,26.20
804958,3,26,26.22
804959,3,26,26.13
804960,3,26,26.15
804963,3,26,26.13
809507,3,26,26.23
809515,3,26,26.15
809518,3,26,26.25
809520,3,26,26.35
809521,3,26,26.28
809522,3,26,26.22
809523,3,26,26.28
809524,3,26,26.23
809525,3,26,26.25
809528,3,26,26.23
809529,3,26,26.17
809530,3,26,26.25
809531,3,26,26.15
809532,3,26,26.23
809533,3,26,26.28
809534,3,26,26.32
809590,3,26,26.35
809591,3,26,26.37
809592,3,26,26.40
809593,3,26,26.38
809594,3,26,26.30
809595,3,26,26.35
809596,3,26,26.38
809598,3,26,26.18
809622,3,26,26.40
809624,3,26,26.62
809625,3,26,26.60
809628,3,26,26.12
809629,3,26,26.60
809630,3,26,26.33
809631,3,26,26.62
809632,3,26,26.57
809636,3,26,26.17
809637,3,26,26.12
809640,3,26,26.18
812142,3,26,26.53
812143,3,26,26.60
812144,3,26,26.55
812145,3,26,26.60
812146,3,26,26.60
812147,3,26,26.52
812148,3,26,26.55
812149,3,26,26.63
812150,3,26,26.53
812154,3,26,26.97
812156,3,26,26.95
812161,3,26,26.97
812162,3,26,26.93
812163,3,26,26.93
812182,3,26,26.17
812183,3,26,26.17
813461,3,26,26.25
813463,3,26,26.28
813466,3,26,26.23
813467,3,26,26.27
813468,3,26,26.20
813469,3,26,26.27
813471,3,26,26.23
813472,3,26,26.30
813473,3,26,26.15
813475,3,26,26.18
813476,3,26,26.28
813478,3,26,26.30
813480,3,26,26.27
813578,3,26,26.65
813580,3,26,26.63
813581,3,26,26.33
813582,3,26,26.73
813583,3,26,26.32
813592,3,26,26.60
813593,3,26,26.40
813594,3,26,26.40
813600,3,26,26.35
814308,3,26,26.40
814309,3,26,26.42
814310,3,26,26.48
814311,3,26,26.30
814313,3,26,26.38
814314,3,26,26.43
814317,3,26,26.28
814318,3,26,26.40
814321,3,26,26.27
814334,3,26,26.43
814335,3,26,26.30
814336,3,26,26.33
814337,3,26,26.30
814338,3,26,26.43
814339,3,26,26.28
814340,3,26,26.32
814341,3,26,26.45
814342,3,26,26.35
814343,3,26,26.30
814344,3,26,26.32
814345,3,26,26.63
814346,3,26,26.63
814347,3,26,26.35
814348,3,26,26.28
814349,3,26,26.63
814358,3,26,26.32
814363,3,26,26.35
814364,3,26,26.33
814369,3,26,26.35
814372,3,26,26.35
814374,3,26,26.33
814377,3,26,26.77
814378,3,26,26.78
814385,3,26,26.78
814386,3,26,26.77
814390,3,26,26.75
814391,3,26,26.77
814392,3,26,26.78
814398,3,26,26.78
814418,3,26,26.67
814420,3,26,26.73
814421,3,26,26.68
814422,3,26,26.73
814423,3,26,26.67
814424,3,26,26.67
814425,3,26,26.73
814426,3,26,26.67
814427,3,26,26.68
814428,3,26,26.67
814429,3,26,26.67
815384,3,26,26.80
815387,3,26,26.73
815388,3,26,26.80
815389,3,26,26.75
815390,3,26,26.75
815391,3,26,26.75
815392,3,26,26.78
815393,3,26,26.73
815394,3,26,26.73
815395,3,26,26.78
815396,3,26,26.78
815397,3,26,26.75
815424,3,26,26.15
815425,3,26,26.13
815426,3,26,26.12
815427,3,26,26.12
815428,3,26,26.15
815429,3,26,26.13
815430,3,26,26.13
815431,3,26,26.13
817584,3,26,26.60
817585,3,26,26.58
817587,3,26,26.60
817588,3,26,26.58
817589,3,26,26.62
817594,3,26,26.97
817600,3,26,26.77
817601,3,26,26.23
817602,3,26,26.82
817605,3,26,26.80
819231,3,26,26.75
819232,3,26,26.70
819233,3,26,26.78
819234,3,26,26.73
819246,3,26,26.13
819247,3,26,26.13
819248,3,26,26.22
819249,3,26,26.15
819250,3,26,26.13
819251,3,26,26.15
820363,3,26,26.63
820364,3,26,26.52
820365,3,26,26.58
820366,3,26,26.63
820367,3,26,26.60
820368,3,26,26.52
820369,3,26,26.58
820370,3,26,26.60
820371,3,26,26.58
820372,3,26,26.60
820373,3,26,26.58
820374,3,26,26.60
820375,3,26,26.63
820376,3,26,26.53
820377,3,26,26.55
820378,3,26,26.53
820379,3,26,26.63
820380,3,26,26.63
820382,3,26,26.60
820383,3,26,26.60
820384,3,26,26.53
820403,3,26,26.98
820405,3,26,26.97
820406,3,26,26.73
820408,3,26,26.95
820409,3,26,26.97
820410,3,26,26.98
820411,3,26,26.98
820412,3,26,26.95
820413,3,26,26.70
820414,3,26,26.97
820415,3,26,26.92
820416,3,26,26.97
820417,3,26,26.73
820419,3,26,26.95
820420,3,26,26.75
820421,3,26,26.97
820422,3,26,26.98
820423,3,26,26.97
820424,3,26,26.95
820425,3,26,26.73
820426,3,26,26.98
820429,3,26,26.72
820431,3,26,26.97
820432,3,26,26.97
820433,3,26,26.93
820434,3,26,26.97
820480,3,26,26.00
820481,3,26,26.77
820482,3,26,26.17
820483,3,26,26.82
820484,3,26,26.80
820485,3,26,26.78
820486,3,26,26.80
820487,3,26,26.20
820488,3,26,26.78
820489,3,26,26.00
820490,3,26,26.77
820492,3,26,26.18
820493,3,26,26.78
820494,3,26,26.23
820495,3,26,26.00
820496,3,26,26.18
820497,3,26,26.15
820498,3,26,26.22
820499,3,26,26.18
820500,3,26,26.17
820501,3,26,26.18
835502,3,26,26.77
835503,3,26,26.65
835504,3,26,26.75
835505,3,26,26.65
835506,3,26,26.68
835507,3,26,26.65
835508,3,26,26.67
835509,3,26,26.67
835510,3,26,26.73
835511,3,26,26.68
835512,3,26,26.68
835513,3,26,26.68
835514,3,26,26.67
835515,3,26,26.67
835527,3,26,26.65
835528,3,26,26.67
835529,3,26,26.67
835530,3,26,26.63
835531,3,26,26.48
835533,3,26,26.65
835534,3,26,26.65
835535,3,26,26.65
835539,3,26,26.63
839020,3,26,26.72
839021,3,26,26.73
839023,3,26,26.58
839024,3,26,26.38
839025,3,26,26.62
839026,3,26,26.67
839027,3,26,26.37
839028,3,26,26.60
839029,3,26,26.60
839030,3,26,26.65
839031,3,26,26.63
839032,3,26,26.60
839033,3,26,26.58
839034,3,26,26.57
839035,3,26,26.60
839036,3,26,26.62
839037,3,26,26.62
839038,3,26,26.38
839053,3,26,26.35
839054,3,26,26.38
839055,3,26,26.57
839056,3,26,26.37
839057,3,26,26.58
839058,3,26,26.32
839059,3,26,26.60
839060,3,26,26.37
839061,3,26,26.38
839062,3,26,26.62
839063,3,26,26.65
839064,3,26,26.38
839065,3,26,26.33
839066,3,26,26.30
839067,3,26,26.32
839068,3,26,26.63
839069,3,26,26.38
839071,3,26,26.18
839076,3,26,26.10
839079,3,26,26.12
839082,3,26,26.13
844418,3,26,26.17
844426,3,26,26.17
844427,3,26,26.17
844428,3,26,26.17
844429,3,26,26.12
844431,3,26,26.13
844432,3,26,26.17
844433,3,26,26.15
844434,3,26,26.15
844435,3,26,26.15
844437,3,26,26.15
844438,3,26,26.13
844439,3,26,26.15
844440,3,26,26.17
844441,3,26,26.13
844443,3,26,26.15
844444,3,26,26.17
844446,3,26,26.15
844453,3,26,26.32
844454,3,26,26.32
844455,3,26,26.32
844456,3,26,26.33
844457,3,26,26.30
844458,3,26,26.32
844459,3,26,26.30
844460,3,26,26.30
844461,3,26,26.30
869001,3,26,26.77
869008,3,26,26.13
682019,4.5,25,25.35
682020,4.5,25,25.27
682021,4.5,25,25.30
682022,4.5,25,25.33
682023,4.5,25,25.27
682024,4.5,25,25.27
682025,4.5,25,25.33
682026,4.5,25,25.28
682027,4.5,25,25.28
682028,4.5,25,25.30
682029,4.5,25,25.28
682100,4.5,25,25.93
682101,4.5,25,25.83
682102,4.5,25,25.87
682103,4.5,25,25.87
682104,4.5,25,25.87
682105,4.5,25,25.93
682106,4.5,25,25.93
682107,4.5,25,25.90
682108,4.5,25,25.92
682109,4.5,25,25.90
682110,4.5,25,25.92
682111,4.5,25,25.92
682112,4.5,25,25.97
682113,4.5,25,25.68
682114,4.5,25,25.90
682115,4.5,25,25.92
682127,4.5,25,25.85
682213,4.5,25,25.22
682221,4.5,25,25.25
682224,4.5,25,25.60
682225,4.5,25,25.40
682228,4.5,25,25.42
682231,4.5,25,25.42
682232,4.5,25,25.30
682233,4.5,25,25.27
682235,4.5,25,25.43
682236,4.5,25,25.27
682237,4.5,25,25.43
682239,4.5,25,25.27
682240,4.5,25,25.32
682243,4.5,25,25.42
682244,4.5,25,25.43
682246,4.5,25,25.45
682247,4.5,25,25.40
682248,4.5,25,25.45
682249,4.5,25,25.43
682250,4.5,25,25.40
682251,4.5,25,25.42
682252,4.5,25,25.48
682253,4.5,25,25.45
682254,4.5,25,25.48
682255,4.5,25,25.43
682256,4.5,25,25.47
682257,4.5,25,25.47
682258,4.5,25,25.42
682259,4.5,25,25.40
682260,4.5,25,25.42
682261,4.5,25,25.47
682262,4.5,25,25.47
682263,4.5,25,25.47
682408,4.5,25,25.80
682447,4.5,25,25.73
682464,4.5,25,25.23
682465,4.5,25,25.32
682466,4.5,25,25.25
682467,4.5,25,25.22
682469,4.5,25,25.22
682470,4.5,25,25.20
682471,4.5,25,25.23
682472,4.5,25,25.20
682473,4.5,25,25.18
682475,4.5,25,25.22
682476,4.5,25,25.30
682477,4.5,25,25.28
682478,4.5,25,25.25
682479,4.5,25,25.23
682480,4.5,25,25.25
786764,4.5,25,25.00
786766,4.5,25,25.40
786768,4.5,25,25.25
786769,4.5,25,25.37
786792,4.5,25,25.60
786856,4.5,25,25.90
786859,4.5,25,25.92
786860,4.5,25,25.92
786861,4.5,25,25.93
786865,4.5,25,25.70
786871,4.5,25,25.68
786872,4.5,25,25.42
786873,4.5,25,25.38
786874,4.5,25,25.65
786875,4.5,25,25.40
786876,4.5,25,25.97
786877,4.5,25,25.93
786878,4.5,25,25.98
796460,4.5,25,25.35
796461,4.5,25,25.23
796483,4.5,25,25.00
796484,4.5,25,25.05
796485,4.5,25,25.00
796487,4.5,25,25.50
796488,4.5,25,25.50
796489,4.5,25,25.50
796491,4.5,25,25.52
796492,4.5,25,25.48
796493,4.5,25,25.52
796494,4.5,25,25.52
796495,4.5,25,25.50
801989,4.5,25,25.50
801997,4.5,25,25.48
801998,4.5,25,25.50
801999,4.5,25,25.28
802000,4.5,25,25.45
804798,4.5,25,25.20
804800,4.5,25,25.18
804845,4.5,25,25.62
804847,4.5,25,25.62
804848,4.5,25,25.60
804849,4.5,25,25.60
804856,4.5,25,25.62
804857,4.5,25,25.62
804925,4.5,25,25.25
804928,4.5,25,25.00
809331,4.5,25,25.02
809341,4.5,25,25.02
809342,4.5,25,25.00
809344,4.5,25,25.03
809350,4.5,25,25.00
809352,4.5,25,25.00
809354,4.5,25,25.47
809356,4.5,25,25.45
809357,4.5,25,25.48
809395,4.5,25,25.60
809396,4.5,25,25.60
809398,4.5,25,25.62
809475,4.5,25,25.23
809486,4.5,25,25.00
809492,4.5,25,25.00
809499,4.5,25,25.03
809639,4.5,25,25.93
809643,4.5,25,25.93
809644,4.5,25,25.88
809645,4.5,25,25.87
809646,4.5,25,25.97
809647,4.5,25,25.93
809649,4.5,25,25.93
809650,4.5,25,25.88
809651,4.5,25,25.92
809654,4.5,25,25.95
809684,4.5,25,25.72
809690,4.5,25,25.37
809691,4.5,25,25.40
809693,4.5,25,25.42
809694,4.5,25,25.40
809695,4.5,25,25.32
809696,4.5,25,25.33
809698,4.5,25,25.42
809699,4.5,25,25.33
809700,4.5,25,25.35
809701,4.5,25,25.98
809702,4.5,25,25.42
809703,4.5,25,25.40
809705,4.5,25,25.68
809706,4.5,25,25.95
809707,4.5,25,25.97
809708,4.5,25,25.98
809710,4.5,25,25.95
809714,4.5,25,25.98
809715,4.5,25,25.90
809716,4.5,25,25.95
809717,4.5,25,25.92
809718,4.5,25,25.92
812001,4.5,25,25.38
812002,4.5,25,25.42
812003,4.5,25,25.40
812004,4.5,25,25.37
812005,4.5,25,25.47
812006,4.5,25,25.48
812007,4.5,25,25.37
812044,4.5,25,25.95
812105,4.5,25,25.50
812106,4.5,25,25.60
812107,4.5,25,25.55
812108,4.5,25,25.60
812110,4.5,25,25.52
812111,4.5,25,25.55
812113,4.5,25,25.60
812114,4.5,25,25.62
812115,4.5,25,25.58
812116,4.5,25,25.57
812117,4.5,25,25.53
812187,4.5,25,25.65
812189,4.5,25,25.63
813314,4.5,25,25.18
813316,4.5,25,25.00
813318,4.5,25,25.17
813320,4.5,25,25.02
813321,4.5,25,25.22
813322,4.5,25,25.00
813345,4.5,25,25.62
813346,4.5,25,25.58
813347,4.5,25,25.62
813348,4.5,25,25.62
813438,4.5,25,25.00
813440,4.5,25,25.00
813442,4.5,25,25.00
813443,4.5,25,25.05
813579,4.5,25,25.97
813606,4.5,25,25.93
813608,4.5,25,25.88
813609,4.5,25,25.93
813616,4.5,25,25.70
813622,4.5,25,25.27
813626,4.5,25,25.32
813629,4.5,25,25.95
813630,4.5,25,25.93
813631,4.5,25,25.90
813632,4.5,25,25.95
813635,4.5,25,25.98
813637,4.5,25,25.97
813642,4.5,25,25.72
813645,4.5,25,25.68
813646,4.5,25,25.72
813648,4.5,25,25.70
814099,4.5,25,25.45
814101,4.5,25,25.18
814102,4.5,25,25.22
814103,4.5,25,25.28
814104,4.5,25,25.25
814105,4.5,25,25.27
814106,4.5,25,25.20
814107,4.5,25,25.20
814109,4.5,25,25.23
814110,4.5,25,25.23
814171,4.5,25,25.72
814172,4.5,25,25.68
814173,4.5,25,25.92
814174,4.5,25,25.70
814175,4.5,25,25.93
814176,4.5,25,25.92
814177,4.5,25,25.92
814178,4.5,25,25.83
814179,4.5,25,25.65
814180,4.5,25,25.93
814181,4.5,25,25.85
814182,4.5,25,25.68
814183,4.5,25,25.85
814184,4.5,25,25.67
814187,4.5,25,25.85
814190,4.5,25,25.83
814199,4.5,25,25.82
814282,4.5,25,25.40
814283,4.5,25,25.42
814284,4.5,25,25.40
814285,4.5,25,25.42
814286,4.5,25,25.43
814287,4.5,25,25.43
814288,4.5,25,25.43
814289,4.5,25,25.28
814290,4.5,25,25.27
814291,4.5,25,25.43
814292,4.5,25,25.43
814293,4.5,25,25.42
814295,4.5,25,25.28
814296,4.5,25,25.28
814297,4.5,25,25.28
814298,4.5,25,25.55
814299,4.5,25,25.57
814300,4.5,25,25.53
814301,4.5,25,25.55
814302,4.5,25,25.57
814303,4.5,25,25.40
814304,4.5,25,25.48
814305,4.5,25,25.55
814306,4.5,25,25.55
814307,4.5,25,25.52
814440,4.5,25,25.73
814443,4.5,25,25.72
814444,4.5,25,25.78
814447,4.5,25,25.70
814451,4.5,25,25.70
814503,4.5,25,25.28
814504,4.5,25,25.22
814505,4.5,25,25.27
814506,4.5,25,25.22
814507,4.5,25,25.28
814509,4.5,25,25.22
814510,4.5,25,25.25
814511,4.5,25,25.25
815160,4.5,25,25.42
815161,4.5,25,25.42
815162,4.5,25,25.42
815163,4.5,25,25.40
815164,4.5,25,25.30
815165,4.5,25,25.42
815166,4.5,25,25.32
815167,4.5,25,25.42
815169,4.5,25,25.42
815170,4.5,25,25.35
815171,4.5,25,25.33
815172,4.5,25,25.33
815173,4.5,25,25.42
815174,4.5,25,25.40
815175,4.5,25,25.42
815178,4.5,25,25.00
815316,4.5,25,25.03
815317,4.5,25,25.05
815318,4.5,25,25.05
815319,4.5,25,25.03
815320,4.5,25,25.07
815321,4.5,25,25.07
815322,4.5,25,25.05
815323,4.5,25,25.20
815324,4.5,25,25.23
815325,4.5,25,25.27
815326,4.5,25,25.22
815327,4.5,25,25.23
815328,4.5,25,25.27
815329,4.5,25,25.28
815332,4.5,25,25.25
815333,4.5,25,25.23
815334,4.5,25,25.20
815335,4.5,25,25.27
815336,4.5,25,25.28
815337,4.5,25,25.20
815338,4.5,25,25.30
815470,4.5,25,25.85
815471,4.5,25,25.83
815472,4.5,25,25.83
815473,4.5,25,25.85
815474,4.5,25,25.92
815475,4.5,25,25.87
815476,4.5,25,25.88
815537,4.5,25,25.95
815538,4.5,25,25.95
815539,4.5,25,25.95
815541,4.5,25,25.93
815542,4.5,25,25.97
815543,4.5,25,25.98
815544,4.5,25,25.97
815545,4.5,25,25.97
815547,4.5,25,25.98
815548,4.5,25,25.95
815549,4.5,25,25.97
815551,4.5,25,25.98
817262,4.5,25,25.33
817263,4.5,25,25.30
817264,4.5,25,25.37
817266,4.5,25,25.28
817267,4.5,25,25.38
817268,4.5,25,25.28
817562,4.5,25,25.48
817563,4.5,25,25.62
817564,4.5,25,25.60
817565,4.5,25,25.57
817566,4.5,25,25.57
817568,4.5,25,25.62
817607,4.5,25,25.72
817608,4.5,25,25.72
817611,4.5,25,25.42
817612,4.5,25,25.68
819118,4.5,25,25.22
819121,4.5,25,25.22
819122,4.5,25,25.28
819190,4.5,25,25.07
819191,4.5,25,25.03
819192,4.5,25,25.03
819193,4.5,25,25.03
819194,4.5,25,25.05
819195,4.5,25,25.03
819197,4.5,25,25.27
819198,4.5,25,25.27
819199,4.5,25,25.28
819200,4.5,25,25.28
819201,4.5,25,25.30
819202,4.5,25,25.27
819203,4.5,25,25.30
819204,4.5,25,25.28
819205,4.5,25,25.28
819285,4.5,25,25.85
819286,4.5,25,25.90
819287,4.5,25,25.90
819288,4.5,25,25.92
819289,4.5,25,25.87
819290,4.5,25,25.90
819291,4.5,25,25.88
819292,4.5,25,25.88
819293,4.5,25,25.83
820051,4.5,25,25.47
820054,4.5,25,25.48
820055,4.5,25,25.47
820059,4.5,25,25.48
820069,4.5,25,25.48
820073,4.5,25,25.40
820074,4.5,25,25.47
820076,4.5,25,25.35
820077,4.5,25,25.47
820078,4.5,25,25.37
820079,4.5,25,25.42
