ID,EID,BIRTH,sex,BREED,BRTHW,SERUM,SORCE,TRL2
812116,USA003307850443 ,7/3/2025,F     ,D     ,71,0,CLD   ,4.5
812117,USA003307850413 ,7/3/2025,F     ,D     ,67,0,CLD   ,4.5
812184,USA003307850583 ,7/13/2025,F     ,D     ,96,0,CLD   ,4.5
812185,USA003307850555 ,7/13/2025,F     ,D     ,78,0,CLD   ,4.5
812186,USA003307850587 ,7/14/2025,F     ,D     ,83,0,CLD   ,4.5
812187,USA003307850508 ,7/14/2025,F     ,D     ,89,0,CLD   ,4.5
812189,USA003307850526 ,7/14/2025,F     ,D     ,75,0,CLD   ,4.5
813051,USA003308444073 ,6/22/2025,F     ,D     ,84,0,SWD   ,4.5
813052,USA003308444033 ,6/22/2025,F     ,D     ,90,0,SWD   ,4.5
813053,USA003308444053 ,6/22/2025,F     ,D     ,71,0,SWD   ,4.5
813054,USA003308443998 ,6/22/2025,F     ,D     ,66,0,SWD   ,4.5
813055,USA003308444080 ,6/22/2025,F     ,D     ,58,0,SWD   ,4.5
813056,USA003308443812 ,6/22/2025,F     ,D     ,90,0,SWD   ,4.5
813057,USA003308444127 ,6/22/2025,F     ,D     ,86,0,SWD   ,4.5
813059,USA003308444004 ,6/22/2025,F     ,D     ,81,0,SWD   ,4.5
813060,USA003308444115 ,6/22/2025,F     ,D     ,73,0,SWD   ,4.5
813061,USA003308443535 ,6/22/2025,F     ,D     ,74,0,SWD   ,4.5
813311,USA003308444020 ,6/21/2025,F     ,D     ,64,0,SWD   ,4.5
813312,USA003308444146 ,6/21/2025,F     ,D     ,75,0,SWD   ,4.5
813313,USA003308444113 ,6/21/2025,F     ,D     ,87,0,SWD   ,4.5
813314,USA003308443802 ,6/21/2025,F     ,D     ,70,0,SWD   ,4.5
813316,USA003308443319 ,6/21/2025,F     ,D     ,76,0,SWD   ,4.5
813317,USA003308443836 ,6/21/2025,F     ,D     ,93,0,SWD   ,4.5
813318,USA003308444196 ,6/21/2025,F     ,D     ,72,0,SWD   ,4.5
813319,USA003308444148 ,6/21/2025,F     ,D     ,75,0,SWD   ,4.5
813320,USA003308443991 ,6/21/2025,F     ,D     ,83,0,SWD   ,4.5
813321,USA003308443303 ,6/21/2025,F     ,D     ,70,0,SWD   ,4.5
813322,USA003308443427 ,6/21/2025,F     ,D     ,83,0,SWD   ,4.5
813323,USA003308443340 ,6/22/2025,F     ,D     ,68,0,SWD   ,4.5
813324,USA003308444023 ,6/22/2025,F     ,D     ,95,0,SWD   ,4.5
813325,USA003308443272 ,6/22/2025,F     ,D     ,96,0,SWD   ,4.5
813345,USA003307849074 ,6/26/2025,F     ,D     ,70,0,SWD   ,4.5
813346,USA003308443371 ,6/26/2025,F     ,D     ,70,0,SWD   ,4.5
813347,USA003308443795 ,6/26/2025,F     ,D     ,89,0,SWD   ,4.5
813348,USA003308444158 ,6/26/2025,F     ,D     ,65,0,SWD   ,4.5
813350,USA003302945760 ,6/27/2025,F     ,D     ,78,0,SWD   ,4.5
813351,USA003308444088 ,6/27/2025,F     ,D     ,89,0,SWD   ,4.5
813352,USA003308443259 ,6/27/2025,F     ,D     ,82,0,SWD   ,4.5
813353,USA003308443632 ,6/27/2025,F     ,D     ,62,0,SWD   ,4.5
813356,USA003308443312 ,6/27/2025,F     ,D     ,75,0,SWD   ,4.5
813357,USA003308444050 ,6/27/2025,F     ,D     ,86,0,SWD   ,4.5
813358,USA003308443249 ,6/27/2025,F     ,D     ,62,0,SWD   ,4.5
813359,USA003308443685 ,6/27/2025,F     ,D     ,76,0,SWD   ,4.5
813360,USA003308443938 ,6/27/2025,F     ,D     ,76,0,SWD   ,4.5
813361,USA003308444014 ,6/27/2025,F     ,D     ,65,0,SWD   ,4.5
813438,USA003308443818 ,7/3/2025,F     ,D     ,80,0,SWD   ,4.5
813440,USA003308444071 ,7/3/2025,F     ,D     ,69,0,SWD   ,4.5
813442,USA003308444197 ,7/3/2025,F     ,D     ,75,0,SWD   ,4.5
813443,USA003308443297 ,7/3/2025,F     ,D     ,80,0,SWD   ,4.5
813579,USA003308444099 ,7/10/2025,F     ,D     ,62,0,SWD   ,4.5
813605,USA003308444006 ,7/14/2025,F     ,D     ,54,0,SWD   ,4.5
813606,USA003308443800 ,7/14/2025,F     ,D     ,82,0,SWD   ,4.5
813607,USA003308444001 ,7/14/2025,F     ,D     ,75,0,SWD   ,4.5
813608,USA003308443368 ,7/14/2025,F     ,D     ,77,0,SWD   ,4.5
813609,USA003308444167 ,7/14/2025,F     ,D     ,86,0,SWD   ,4.5
813610,USA003308443572 ,7/14/2025,F     ,D     ,60,0,SWD   ,4.5
813611,USA003307849122 ,7/14/2025,F     ,D     ,86,0,SWD   ,4.5
813616,USA003308443644 ,7/16/2025,F     ,D     ,67,0,SWD   ,4.5
813622,USA003308443373 ,7/17/2025,F     ,D     ,98,0,SWD   ,4.5
813626,USA003308443721 ,7/17/2025,F     ,D     ,74,0,SWD   ,4.5
813629,USA003308443419 ,7/18/2025,F     ,D     ,84,0,SWD   ,4.5
813630,USA003308443526 ,7/18/2025,F     ,D     ,69,0,SWD   ,4.5
813631,USA003308443886 ,7/18/2025,F     ,D     ,63,0,SWD   ,4.5
813632,USA003308443574 ,7/18/2025,F     ,D     ,76,0,SWD   ,4.5
813633,USA003308443753 ,7/18/2025,F     ,D     ,77,0,SWD   ,4.5
813634,USA003308443659 ,7/18/2025,F     ,D     ,70,0,SWD   ,4.5
813635,USA003308443255 ,7/18/2025,F     ,D     ,75,0,SWD   ,4.5
813636,USA003308443880 ,7/18/2025,F     ,D     ,85,0,SWD   ,4.5
813637,USA003308443973 ,7/18/2025,F     ,D     ,67,0,SWD   ,4.5
813642,USA003308443736 ,7/19/2025,F     ,D     ,86,0,SWD   ,4.5
813645,USA003308443594 ,7/19/2025,F     ,D     ,76,0,SWD   ,4.5
813646,USA003308443267 ,7/19/2025,F     ,D     ,63,0,SWD   ,4.5
813648,USA003308444156 ,7/19/2025,F     ,D     ,83,0,SWD   ,4.5
813695,USA003308444144 ,7/24/2025,F     ,D     ,74,0,SWD   ,4.5
813696,USA003308443922 ,7/24/2025,F     ,D     ,66,0,SWD   ,4.5
813697,USA003308443783 ,7/25/2025,F     ,D     ,71,0,SWD   ,4.5
813698,USA003308443595 ,7/25/2025,F     ,D     ,75,0,SWD   ,4.5
813699,USA003308444176 ,7/25/2025,F     ,D     ,60,0,SWD   ,4.5
814099,USA003304848941 ,6/21/2025,F     ,D     ,65,0,WAD   ,4.5
814101,USA003308444640 ,6/21/2025,F     ,D     ,70,0,WAD   ,4.5
814102,USA003306706657 ,6/21/2025,F     ,D     ,87,0,WAD   ,4.5
814103,USA003306706042 ,6/21/2025,F     ,D     ,80,0,WAD   ,4.5
814104,USA003308444624 ,6/21/2025,F     ,D     ,83,0,WAD   ,4.5
814105,USA003304849032 ,6/21/2025,F     ,D     ,86,0,WAD   ,4.5
814106,USA003304848990 ,6/21/2025,F     ,D     ,72,0,WAD   ,4.5
814107,USA003306706203 ,6/21/2025,F     ,D     ,81,0,WAD   ,4.5
814108,USA003306706194 ,6/21/2025,F     ,D     ,91,0,WAD   ,4.5
814109,USA003306706418 ,6/21/2025,F     ,D     ,76,0,WAD   ,4.5
814110,USA003306706050 ,6/21/2025,F     ,D     ,66,0,WAD   ,4.5
814171,USA003306706695 ,6/26/2025,F     ,D     ,77,0,WAD   ,4.5
814172,USA003306706143 ,6/26/2025,F     ,D     ,71,0,WAD   ,4.5
814173,USA003304848268 ,6/26/2025,F     ,D     ,73,0,WAD   ,4.5
814174,USA003304849082 ,6/26/2025,F     ,D     ,80,0,WAD   ,4.5
814175,USA003306705994 ,6/26/2025,F     ,D     ,68,0,WAD   ,4.5
814176,USA003304848833 ,6/26/2025,F     ,D     ,92,0,WAD   ,4.5
814177,USA003306705972 ,6/26/2025,F     ,D     ,72,0,WAD   ,4.5
814178,USA003304849106 ,6/26/2025,F     ,D     ,82,0,WAD   ,4.5
814179,USA003306706353 ,6/26/2025,F     ,D     ,91,0,WAD   ,4.5
814180,USA003306706336 ,6/26/2025,F     ,D     ,79,0,WAD   ,4.5
814181,USA003306706086 ,6/26/2025,F     ,D     ,70,0,WAD   ,4.5
814182,USA003306706152 ,6/26/2025,F     ,D     ,68,0,WAD   ,4.5
814183,USA003306706215 ,6/26/2025,F     ,D     ,89,0,WAD   ,4.5
814184,USA003306706679 ,6/26/2025,F     ,D     ,85,0,WAD   ,4.5
814187,USA003306706613 ,6/27/2025,F     ,D     ,77,0,WAD   ,4.5
814190,USA003306706294 ,6/27/2025,F     ,D     ,76,0,WAD   ,4.5
814199,USA003308444569 ,6/27/2025,F     ,D     ,93,0,WAD   ,4.5
814282,USA003304848825 ,7/3/2025,F     ,D     ,93,0,WAD   ,4.5
814283,USA003304849174 ,7/3/2025,F     ,D     ,81,0,WAD   ,4.5
814284,USA003304849131 ,7/3/2025,F     ,D     ,73,0,WAD   ,4.5
814285,USA003304848910 ,7/3/2025,F     ,D     ,90,0,WAD   ,4.5
814286,USA003306705986 ,7/3/2025,F     ,D     ,71,0,WAD   ,4.5
814287,USA003304848740 ,7/3/2025,F     ,D     ,71,0,WAD   ,4.5
814288,USA003304848884 ,7/3/2025,F     ,D     ,78,0,WAD   ,4.5
814289,USA003306706357 ,7/3/2025,F     ,D     ,84,0,WAD   ,4.5
814290,USA003304848854 ,7/3/2025,F     ,D     ,86,0,WAD   ,4.5
814291,USA003304849002 ,7/3/2025,F     ,D     ,84,0,WAD   ,4.5
814292,USA003304849152 ,7/3/2025,F     ,D     ,78,0,WAD   ,4.5
814293,USA003304848737 ,7/3/2025,F     ,D     ,73,0,WAD   ,4.5
814295,USA003304848843 ,7/3/2025,F     ,D     ,97,0,WAD   ,4.5
814296,USA003304848206 ,7/3/2025,F     ,D     ,61,0,WAD   ,4.5
814297,USA003304848845 ,7/4/2025,F     ,D     ,88,0,WAD   ,4.5
814298,USA003304848761 ,7/4/2025,F     ,D     ,76,0,WAD   ,4.5
814299,USA003304849100 ,7/4/2025,F     ,D     ,77,0,WAD   ,4.5
814300,USA003304849074 ,7/4/2025,F     ,D     ,68,0,WAD   ,4.5
814301,USA003304848760 ,7/4/2025,F     ,D     ,79,0,WAD   ,4.5
814302,USA003304848857 ,7/4/2025,F     ,D     ,80,0,WAD   ,4.5
814303,USA003304848844 ,7/4/2025,F     ,D     ,81,0,WAD   ,4.5
814304,USA003306706180 ,7/4/2025,F     ,D     ,74,0,WAD   ,4.5
814305,USA003304848698 ,7/4/2025,F     ,D     ,67,0,WAD   ,4.5
814306,USA003304848812 ,7/4/2025,F     ,D     ,75,0,WAD   ,4.5
814307,USA003304848724 ,7/4/2025,F     ,D     ,68,0,WAD   ,4.5
814439,USA003308445024 ,7/14/2025,F     ,D     ,88,0,WAD   ,4.5
814440,USA003313191282 ,7/14/2025,F     ,D     ,91,0,WAD   ,4.5
814441,USA003308445025 ,7/14/2025,F     ,D     ,75,0,WAD   ,4.5
814442,USA003308444299 ,7/14/2025,F     ,D     ,82,0,WAD   ,4.5
814443,USA003308444439 ,7/14/2025,F     ,D     ,83,0,WAD   ,4.5
814444,USA003308445203 ,7/14/2025,F     ,D     ,83,0,WAD   ,4.5
814445,USA003308445209 ,7/14/2025,F     ,D     ,72,0,WAD   ,4.5
814446,USA003308444335 ,7/14/2025,F     ,D     ,84,0,WAD   ,4.5
814447,USA003313191209 ,7/14/2025,F     ,D     ,70,0,WAD   ,4.5
814448,USA003308444444 ,7/14/2025,F     ,D     ,76,0,WAD   ,4.5
814449,USA003308444468 ,7/14/2025,F     ,D     ,90,0,WAD   ,4.5
814450,USA003308445065 ,7/14/2025,F     ,D     ,85,0,WAD   ,4.5
814451,USA003313191276 ,7/14/2025,F     ,D     ,80,0,WAD   ,4.5
814452,USA003308444372 ,7/14/2025,F     ,D     ,75,0,WAD   ,4.5
814453,USA003313191170 ,7/14/2025,F     ,D     ,83,0,WAD   ,4.5
814454,USA003308444289 ,7/14/2025,F     ,D     ,68,0,WAD   ,4.5
814455,USA003313191240 ,7/14/2025,F     ,D     ,78,0,WAD   ,4.5
814456,USA003308445023 ,7/14/2025,F     ,D     ,71,0,WAD   ,4.5
814503,USA003308444399 ,7/18/2025,F     ,D     ,57,0,WAD   ,4.5
814504,USA003313191279 ,7/18/2025,F     ,D     ,53,0,WAD   ,4.5
814505,USA003313191269 ,7/18/2025,F     ,D     ,90,0,WAD   ,4.5
814506,USA003308445146 ,7/18/2025,F     ,D     ,83,0,WAD   ,4.5
814507,USA003308444472 ,7/18/2025,F     ,D     ,82,0,WAD   ,4.5
814509,USA003308445097 ,7/18/2025,F     ,D     ,60,0,WAD   ,4.5
814510,USA003308445061 ,7/19/2025,F     ,D     ,72,0,WAD   ,4.5
814511,USA003308444270 ,7/19/2025,F     ,D     ,65,0,WAD   ,4.5
814564,USA003308444743 ,7/23/2025,F     ,D     ,70,0,WAD   ,4.5
814565,USA003308445085 ,7/23/2025,F     ,D     ,75,0,WAD   ,4.5
814566,USA003313191222 ,7/23/2025,F     ,D     ,66,66,WAD   ,4.5
814567,USA003308445113 ,7/23/2025,F     ,D     ,72,0,WAD   ,4.5
814568,USA003308445179 ,7/23/2025,F     ,D     ,76,0,WAD   ,4.5
814569,USA003304848752 ,7/23/2025,F     ,D     ,74,0,WAD   ,4.5
814570,USA003308445142 ,7/24/2025,F     ,D     ,88,60,WAD   ,4.5
814571,USA003308444409 ,7/24/2025,F     ,D     ,80,0,WAD   ,4.5
814572,USA003308444457 ,7/24/2025,F     ,D     ,94,0,WAD   ,4.5
814573,USA003308445140 ,7/24/2025,F     ,D     ,75,0,WAD   ,4.5
814574,USA003308444709 ,7/24/2025,F     ,D     ,75,0,WAD   ,4.5
814575,USA003308444466 ,7/24/2025,F     ,D     ,71,0,WAD   ,4.5
814576,USA003308444348 ,7/24/2025,F     ,D     ,82,0,WAD   ,4.5
814577,USA003308445053 ,7/24/2025,F     ,D     ,79,0,WAD   ,4.5
814578,USA003308444481 ,7/24/2025,F     ,D     ,74,0,WAD   ,4.5
814591,USA003308444342 ,7/25/2025,F     ,D     ,81,0,WAD   ,4.5
814593,USA003308445206 ,7/25/2025,F     ,D     ,72,0,WAD   ,4.5
815160,USA003305240102 ,6/20/2025,F     ,D     ,56,0,RVD   ,4.5
815161,USA003305239985 ,6/20/2025,F     ,D     ,56,0,RVD   ,4.5
815162,USA003305240128 ,6/20/2025,F     ,D     ,56,0,RVD   ,4.5
815163,USA003305240070 ,6/21/2025,F     ,D     ,71,0,RVD   ,4.5
815164,USA003307782041 ,6/21/2025,F     ,D     ,75,0,RVD   ,4.5
815165,USA003305239955 ,6/21/2025,F     ,D     ,85,0,RVD   ,4.5
815166,USA003307782283 ,6/21/2025,F     ,D     ,71,0,RVD   ,4.5
815167,USA003305239991 ,6/21/2025,F     ,D     ,57,0,RVD   ,4.5
815169,USA003305240033 ,6/21/2025,F     ,D     ,82,0,RVD   ,4.5
815170,USA003307781905 ,6/21/2025,F     ,D     ,63,0,RVD   ,4.5
815171,USA003305240129 ,6/21/2025,F     ,D     ,65,0,RVD   ,4.5
815172,USA003305239953 ,6/21/2025,F     ,D     ,73,0,RVD   ,4.5
815173,USA003305240168 ,6/21/2025,F     ,D     ,68,0,RVD   ,4.5
815174,USA003305240101 ,6/21/2025,F     ,D     ,82,0,RVD   ,4.5
815175,USA003307781781 ,6/21/2025,F     ,D     ,68,0,RVD   ,4.5
815178,USA003307781919 ,6/21/2025,F     ,D     ,54,0,RVD   ,4.5
815238,USA003307782340 ,6/26/2025,F     ,D     ,70,0,RVD   ,4.5
815239,USA003305240118 ,6/27/2025,F     ,D     ,63,0,RVD   ,4.5
815240,USA003307782312 ,6/27/2025,F     ,D     ,69,0,RVD   ,4.5
815241,USA003307782350 ,6/27/2025,F     ,D     ,47,0,RVD   ,4.5
815242,USA003305239959 ,6/27/2025,F     ,D     ,73,0,RVD   ,4.5
815243,USA003305239994 ,6/27/2025,F     ,D     ,62,0,RVD   ,4.5
815244,USA003307782384 ,6/27/2025,F     ,D     ,65,0,RVD   ,4.5
815245,USA003305240042 ,6/27/2025,F     ,D     ,69,0,RVD   ,4.5
815246,USA003305240057 ,6/27/2025,F     ,D     ,70,0,RVD   ,4.5
815247,USA003305240059 ,6/27/2025,F     ,D     ,65,0,RVD   ,4.5
815248,USA003305239943 ,6/27/2025,F     ,D     ,60,0,RVD   ,4.5
815249,USA003307782363 ,6/27/2025,F     ,D     ,70,0,RVD   ,4.5
815250,USA003307782453 ,6/27/2025,F     ,D     ,59,0,RVD   ,4.5
815251,USA003307782436 ,6/27/2025,F     ,D     ,66,0,RVD   ,4.5
815316,USA003307782457 ,7/3/2025,F     ,D     ,62,0,RVD   ,4.5
815317,USA003307782461 ,7/3/2025,F     ,D     ,77,0,RVD   ,4.5
815318,USA003307782377 ,7/3/2025,F     ,D     ,66,0,RVD   ,4.5
815319,USA003307782410 ,7/3/2025,F     ,D     ,68,0,RVD   ,4.5
815320,USA003307782504 ,7/3/2025,F     ,D     ,76,0,RVD   ,4.5
815321,USA003307782475 ,7/3/2025,F     ,D     ,69,0,RVD   ,4.5
815322,USA003307782412 ,7/4/2025,F     ,D     ,71,0,RVD   ,4.5
815323,USA003307782419 ,7/4/2025,F     ,D     ,62,0,RVD   ,4.5
815324,USA003307782520 ,7/4/2025,F     ,D     ,70,0,RVD   ,4.5
815325,USA003307782494 ,7/4/2025,F     ,D     ,60,0,RVD   ,4.5
815326,USA003307782523 ,7/4/2025,F     ,D     ,64,0,RVD   ,4.5
815327,USA003307782406 ,7/4/2025,F     ,D     ,66,0,RVD   ,4.5
815328,USA003307782354 ,7/4/2025,F     ,D     ,58,0,RVD   ,4.5
815329,USA003307782444 ,7/4/2025,F     ,D     ,58,0,RVD   ,4.5
815332,USA003305240100 ,7/4/2025,F     ,D     ,52,0,RVD   ,4.5
815333,USA003307782503 ,7/4/2025,F     ,D     ,70,0,RVD   ,4.5
815334,USA003307782425 ,7/4/2025,F     ,D     ,64,0,RVD   ,4.5
815335,USA003307782319 ,7/4/2025,F     ,D     ,79,0,RVD   ,4.5
815336,USA003307781802 ,7/4/2025,F     ,D     ,77,0,RVD   ,4.5
815337,USA003307782511 ,7/4/2025,F     ,D     ,72,0,RVD   ,4.5
815338,USA003307781819 ,7/4/2025,F     ,D     ,73,0,RVD   ,4.5
815432,USA003308395111 ,7/14/2025,F     ,D     ,84,0,RVD   ,4.5
815433,USA003308395292 ,7/14/2025,F     ,D     ,64,0,RVD   ,4.5
815434,USA003308395070 ,7/14/2025,F     ,D     ,59,0,RVD   ,4.5
815435,USA003308395235 ,7/14/2025,F     ,D     ,63,0,RVD   ,4.5
815436,USA003308395202 ,7/14/2025,F     ,D     ,65,0,RVD   ,4.5
815437,USA003308395239 ,7/14/2025,F     ,D     ,72,0,RVD   ,4.5
815438,USA003308395234 ,7/14/2025,F     ,D     ,63,0,RVD   ,4.5
815439,USA003308395155 ,7/14/2025,F     ,D     ,83,0,RVD   ,4.5
815441,USA003308395183 ,7/14/2025,F     ,D     ,65,0,RVD   ,4.5
815470,USA003308395169 ,7/18/2025,F     ,D     ,80,0,RVD   ,4.5
815471,USA003308395118 ,7/18/2025,F     ,D     ,70,0,RVD   ,4.5
815472,USA003308395229 ,7/18/2025,F     ,D     ,66,0,RVD   ,4.5
815473,USA003308395130 ,7/18/2025,F     ,D     ,80,0,RVD   ,4.5
815474,USA003308395224 ,7/18/2025,F     ,D     ,77,0,RVD   ,4.5
815475,USA003308395063 ,7/18/2025,F     ,D     ,65,0,RVD   ,4.5
815476,USA003308395064 ,7/18/2025,F     ,D     ,53,0,RVD   ,4.5
815537,USA003308395145 ,7/24/2025,F     ,D     ,73,0,RVD   ,4.5
815538,USA003308395081 ,7/24/2025,F     ,D     ,76,0,RVD   ,4.5
815539,USA003308395302 ,7/24/2025,F     ,D     ,84,0,RVD   ,4.5
815540,USA003308395138 ,7/24/2025,F     ,D     ,78,0,RVD   ,4.5
815541,USA003308395205 ,7/24/2025,F     ,D     ,64,0,RVD   ,4.5
815542,USA003308395073 ,7/24/2025,F     ,D     ,70,0,RVD   ,4.5
815543,USA003308395263 ,7/24/2025,F     ,D     ,77,0,RVD   ,4.5
815544,USA003308395127 ,7/24/2025,F     ,D     ,68,0,RVD   ,4.5
815545,USA003308395285 ,7/24/2025,F     ,D     ,63,0,RVD   ,4.5
815547,USA003308395141 ,7/24/2025,F     ,D     ,80,0,RVD   ,4.5
815548,USA003308395259 ,7/24/2025,F     ,D     ,72,0,RVD   ,4.5
815549,USA003308395274 ,7/24/2025,F     ,D     ,72,0,RVD   ,4.5
815551,USA003308395160 ,7/24/2025,F     ,D     ,70,0,RVD   ,4.5
815553,USA003308395290 ,7/24/2025,F     ,D     ,56,0,RVD   ,4.5
815554,USA003308395217 ,7/25/2025,F     ,D     ,80,0,RVD   ,4.5
815555,USA003308395212 ,7/25/2025,F     ,D     ,91,0,RVD   ,4.5
815557,USA003308395237 ,7/25/2025,F     ,D     ,87,0,RVD   ,4.5
815558,USA003308395062 ,7/25/2025,F     ,D     ,64,0,RVD   ,4.5
815559,USA003308395208 ,7/25/2025,F     ,D     ,89,0,RVD   ,4.5
815560,USA003308395310 ,7/25/2025,F     ,D     ,79,0,RVD   ,4.5
815561,USA003308395250 ,7/25/2025,F     ,D     ,66,0,RVD   ,4.5
817262,USA003310535535 ,6/21/2025,F     ,D     ,83,0,GAD   ,4.5
817263,USA003310534753 ,6/21/2025,F     ,D     ,63,0,GAD   ,4.5
817264,USA003310535612 ,6/21/2025,F     ,D     ,79,0,GAD   ,4.5
817266,USA003310535545 ,6/21/2025,F     ,D     ,85,0,GAD   ,4.5
817267,USA003310535593 ,6/21/2025,F     ,D     ,63,0,GAD   ,4.5
817268,USA003310535116 ,6/21/2025,F     ,D     ,69,0,GAD   ,4.5
817296,USA003304850477 ,6/26/2025,F     ,D     ,78,0,GAD   ,4.5
817297,USA003310535606 ,6/26/2025,F     ,D     ,62,0,GAD   ,4.5
817299,USA003304851181 ,6/26/2025,F     ,D     ,80,0,GAD   ,4.5
817300,USA003304850600 ,6/26/2025,F     ,D     ,76,0,GAD   ,4.5
817526,USA003310535489 ,6/26/2025,F     ,D     ,77,0,GAD   ,4.5
817528,USA003310534889 ,6/27/2025,F     ,D     ,75,0,GAD   ,4.5
817562,USA003310535255 ,7/3/2025,F     ,D     ,89,0,GAD   ,4.5
817563,USA003310534912 ,7/3/2025,F     ,D     ,74,0,GAD   ,4.5
817564,USA003310534845 ,7/3/2025,F     ,D     ,68,0,GAD   ,4.5
817565,USA003310534864 ,7/3/2025,F     ,D     ,77,0,GAD   ,4.5
817566,USA003310535019 ,7/3/2025,F     ,D     ,77,0,GAD   ,4.5
817568,USA003310535550 ,7/3/2025,F     ,D     ,70,0,GAD   ,4.5
817603,USA003310535561 ,7/13/2025,F     ,D     ,85,0,GAD   ,4.5
817604,USA003310534874 ,7/13/2025,F     ,D     ,74,0,GAD   ,4.5
817606,USA003310534899 ,7/13/2025,F     ,D     ,80,0,GAD   ,4.5
817607,USA003310535425 ,7/14/2025,F     ,D     ,79,0,GAD   ,4.5
817608,USA003304850438 ,7/14/2025,F     ,D     ,78,0,GAD   ,4.5
817611,USA003310535449 ,7/18/2025,F     ,D     ,72,0,GAD   ,4.5
817612,USA003310535505 ,7/18/2025,F     ,D     ,92,0,GAD   ,4.5
819118,USA003308439886 ,6/20/2025,F     ,D     ,72,0,D45   ,4.5
819121,USA003308440006 ,6/21/2025,F     ,D     ,79,0,D45   ,4.5
819122,USA003308440103 ,6/21/2025,F     ,D     ,59,0,D45   ,4.5
819124,USA003308440131 ,6/22/2025,F     ,D     ,52,0,D45   ,4.5
819125,USA003308439608 ,6/22/2025,F     ,D     ,52,0,D45   ,4.5
819129,USA003308439508 ,6/22/2025,F     ,D     ,81,0,D45   ,4.5
819147,USA003308440062 ,6/27/2025,F     ,D     ,64,0,D45   ,4.5
819148,USA003308440118 ,6/27/2025,F     ,D     ,85,0,D45   ,4.5
819149,USA003308439554 ,6/27/2025,F     ,D     ,58,0,D45   ,4.5
819150,USA003308439594 ,6/27/2025,F     ,D     ,82,0,D45   ,4.5
819151,USA003308439612 ,6/27/2025,F     ,D     ,72,0,D45   ,4.5
819152,USA003308439574 ,6/27/2025,F     ,D     ,69,0,D45   ,4.5
819153,USA003308440028 ,6/27/2025,F     ,D     ,78,0,D45   ,4.5
819154,USA003308440003 ,6/27/2025,F     ,D     ,69,0,D45   ,4.5
819155,USA003308439524 ,6/27/2025,F     ,D     ,68,0,D45   ,4.5
819156,USA003308439584 ,6/28/2025,F     ,D     ,72,0,D45   ,4.5
819157,USA003308440220 ,6/28/2025,F     ,D     ,82,0,D45   ,4.5
819190,USA003308439695 ,7/3/2025,F     ,D     ,72,0,D45   ,4.5
819191,USA003308439726 ,7/3/2025,F     ,D     ,80,0,D45   ,4.5
819192,USA003308439645 ,7/3/2025,F     ,D     ,74,0,D45   ,4.5
819193,USA003308439496 ,7/3/2025,F     ,D     ,89,0,D45   ,4.5
819194,USA003308439924 ,7/3/2025,F     ,D     ,68,0,D45   ,4.5
819195,USA003308439636 ,7/3/2025,F     ,D     ,74,0,D45   ,4.5
819197,USA003308439877 ,7/4/2025,F     ,D     ,72,0,D45   ,4.5
819198,USA003308439833 ,7/4/2025,F     ,D     ,86,0,D45   ,4.5
819199,USA003308439922 ,7/4/2025,F     ,D     ,80,0,D45   ,4.5
819200,USA003308439936 ,7/4/2025,F     ,D     ,76,0,D45   ,4.5
819201,USA003291101622 ,7/4/2025,F     ,D     ,69,0,D45   ,4.5
819202,USA003308439536 ,7/4/2025,F     ,D     ,61,0,D45   ,4.5
819203,USA003308439942 ,7/4/2025,F     ,D     ,72,0,D45   ,4.5
819204,USA003308440224 ,7/4/2025,F     ,D     ,71,0,D45   ,4.5
819205,USA003308439696 ,7/4/2025,F     ,D     ,76,0,D45   ,4.5
819252,USA003308440156 ,7/14/2025,F     ,D     ,88,0,D45   ,4.5
819253,USA003308440077 ,7/14/2025,F     ,D     ,81,0,D45   ,4.5
819254,USA003308439580 ,7/14/2025,F     ,D     ,77,0,D45   ,4.5
819255,USA003308439573 ,7/14/2025,F     ,D     ,99,0,D45   ,4.5
819256,USA003308440019 ,7/14/2025,F     ,D     ,71,0,D45   ,4.5
819257,USA003307782270 ,7/14/2025,F     ,D     ,60,0,D45   ,4.5
819274,USA003308439648 ,7/16/2025,F     ,D     ,80,0,D45   ,4.5
819285,USA003308440146 ,7/18/2025,F     ,D     ,86,0,D45   ,4.5
819286,USA003308440184 ,7/18/2025,F     ,D     ,79,0,D45   ,4.5
819287,USA003308439661 ,7/18/2025,F     ,D     ,98,0,D45   ,4.5
819288,USA003308439655 ,7/18/2025,F     ,D     ,67,0,D45   ,4.5
819289,USA003308439504 ,7/18/2025,F     ,D     ,63,0,D45   ,4.5
819290,USA003291101725 ,7/18/2025,F     ,D     ,82,0,D45   ,4.5
819291,USA003308439562 ,7/18/2025,F     ,D     ,64,0,D45   ,4.5
819292,USA003291102018 ,7/18/2025,F     ,D     ,65,0,D45   ,4.5
819293,USA003291102531 ,7/18/2025,F     ,D     ,81,0,D45   ,4.5
819338,USA003308440096 ,7/24/2025,F     ,D     ,80,0,D45   ,4.5
819339,USA003308440245 ,7/24/2025,F     ,D     ,75,0,D45   ,4.5
819340,USA003291102044 ,7/24/2025,F     ,D     ,74,0,D45   ,4.5
819341,USA003308439672 ,7/24/2025,F     ,D     ,62,0,D45   ,4.5
819342,USA003308439843 ,7/24/2025,F     ,D     ,67,0,D45   ,4.5
819343,USA003308440111 ,7/24/2025,F     ,D     ,76,0,D45   ,4.5
