"","ID","EID.x","BIRTH","sex","BREED","Breed2","TRVHR","time","BRTHW","SERUM","SORCE","TRL2.x","LOADT","Date_PNEU1","Remark_PNEU1","Date_PNEU2","Remark_PNEU2","Date_PNEU3","Remark_PNEU3","Date_SCOURS1","Remark_SCOURS1","Date_SCOURS2","Remark_SCOURS2","Date_BLOAT1","Remark_BLOAT1","Date_BLOAT2","Remark_BLOAT2","Date_NAVEL1","Remark_NAVEL1","Date_NAVEL2","Remark_NAVEL2","Date_NAVEL3","Remark_NAVEL3","Date_DIED1","Remark_DIED1","TRL2","LOADT_date","ARR","diaload","diaARR","dfaP1","dbtwP12","dbtwP23","dfaP2","dfaP3","dfaD1","dfaD2","dbtwD12","dfaB1","dfaB2","dfaN1","dfaN2","dfaN3","dfaDIED","LOAD","n","sbTRT","SD","Sex","DB","DBxS","Behav?","TRVhr","...10","transitT","PN1a","PN2","PN3","DIA1","DIA2","B1","B2","N1","DIED","PN2a","Date_PN1a","Date_PN2a"
"25",1412215,"USA003306584931",2025-06-18,"M","B","B",23,23.5,105,0,"LOD",3,2025-06-23,2025-10-06,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-06-23,2025-06-24,5,6,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3_B",282,"BM3.0",3,"M","B","BM",0,22.6,NA,23.5,1,0,0,0,0,0,0,0,0,0,2025-10-06,NA
"26",1412216,"USA003306584933",2025-06-18,"F","B","B",23,23.1,95,0,"LOD",3.5,2025-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,23.1,0,0,0,0,0,0,0,0,0,0,NA,NA
"27",1412217,"USA003306584442",2025-06-18,"F","B","B",22,23,107,0,"LOD",3.5,2025-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,23,0,0,0,0,0,0,0,0,0,0,NA,NA
"28",1412218,"USA003306584450",2025-06-18,"F","B","B",22,23,86,0,"LOD",3.5,2025-06-23,2025-09-20,"RES6X100",2025-10-14,"EXCE-1.5CC",NA,NA,2025-06-20,"BISMUSOL ORAL",2025-06-21,"BISMUSOL ORAL",2025-09-20,"MIN OIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,88,24,NA,112,NA,-4,-3,1,88,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,23,1,1,0,0,0,1,0,0,0,1,2025-09-20,2025-10-14
"29",1412219,"USA003306584942",2025-06-18,"F","B","B",23,23,92,0,"LOD",3.5,2025-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,23,0,0,0,0,0,0,0,0,0,0,NA,NA
"30",1412220,"USA003306584315",2025-06-18,"F","B","B",23,23.1,84,0,"LOD",3.5,2025-06-23,NA,NA,NA,NA,NA,NA,2025-06-20,"BISMUSOL ORAL",2025-06-21,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,NA,NA,NA,NA,NA,-4,-3,1,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,23.1,0,0,0,0,0,0,0,0,0,0,NA,NA
"31",1415301,"USA003311868150",2025-06-18,"F","B","B",22,23,71,0,"WSD",3.5,2025-06-23,2025-10-09,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,23,1,0,0,0,0,0,0,0,0,0,2025-10-09,NA
"32",1416519,"USA003295910879",2025-06-18,"F","B","B",22,22.8,83,0,"WAD",3.5,2025-06-23,2025-09-24,"RES6X100",2025-10-11,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,92,17,NA,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.8,1,1,0,0,0,0,0,0,0,1,2025-09-24,2025-10-11
"33",1416521,"USA003306581939",2025-06-18,"F","B","B",22,22.8,90,0,"WAD",3.5,2025-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.8,0,0,0,0,0,0,0,0,0,0,NA,NA
"34",1416525,"USA003306581603",2025-06-18,"F","B","B",NA,NA,100,0,"WAD",3.5,2025-06-23,2025-08-24,"RES6X100",2025-08-29,"EXCE-1.5CC",2025-09-22,"RES6X100",2025-06-28,"ENRO+ELECT",2025-06-29,"HYPERTON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,61,5,24,66,90,4,5,1,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.7,1,1,1,1,1,0,0,0,0,1,2025-08-24,2025-09-22
"35",1416526,"USA003306581645",2025-06-18,"F","B","B",22,22.9,118,0,"WAD",3.5,2025-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.9,0,0,0,0,0,0,0,0,0,0,NA,NA
"36",1416527,"USA003306581521",2025-06-18,"F","B","B",22,22.8,89,0,"WAD",3.5,2025-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.8,0,0,0,0,0,0,0,0,0,0,NA,NA
"37",1416528,"USA003306581608",2025-06-18,"F","B","B",22,22.8,97,0,"WAD",3.5,2025-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.8,0,0,0,0,0,0,0,0,0,0,NA,NA
"38",1416529,"USA003306581910",2025-06-18,"F","B","B",22,22.8,85,0,"WAD",3.5,2025-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.8,0,0,0,0,0,0,0,0,0,0,NA,NA
"39",1416530,"USA003306581552",2025-06-18,"F","B","B",22,22.8,90,0,"WAD",3.5,2025-06-23,2025-09-22,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.8,1,0,0,0,0,0,0,0,0,0,2025-09-22,NA
"40",1416531,"USA003295911241",2025-06-18,"F","B","B",NA,NA,79,0,"WAD",3.5,2025-06-23,2025-07-26,"RES6X100",2025-07-31,"EXCE-1.5CC",2025-09-30,"EXCE-1.5CC",2025-06-26,"ENRO+ELECT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,32,5,61,37,98,2,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.7,1,1,1,1,0,0,0,0,0,1,2025-07-26,2025-09-30
"41",1416534,"USA003306582221",2025-06-18,"F","B","B",22,22.8,95,0,"WAD",3.5,2025-06-23,2025-10-11,"EXCE-1.5CC",2025-10-11,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,109,0,NA,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.8,1,1,0,0,0,0,0,0,0,0,2025-10-11,NA
"42",1424831,"USA003306610458",2025-06-18,"F","B","B",23,23.6,95,0,"WRD",3.5,2025-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,23.6,0,0,0,0,0,0,0,0,0,0,NA,NA
"43",1424833,"USA003306610460",2025-06-18,"M","B","B",22,22.8,82,0,"WRD",3,2025-06-23,2025-09-19,"RES6X100",2025-09-25,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-06-23,2025-06-24,5,6,87,6,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3_B",282,"BM3.0",3,"M","B","BM",0,22.6,NA,22.8,1,1,0,0,0,0,0,0,0,0,2025-09-19,NA
"44",1424834,"USA003306610467",2025-06-18,"F","B","B",23,23.5,98,0,"WRD",3.5,2025-06-23,2025-09-30,"RES6X100",2025-09-30,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,98,0,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,23.5,1,1,0,0,0,0,0,0,0,0,2025-09-30,NA
"45",1424835,"USA003306610468",2025-06-18,"M","B","B",22,22.7,85,0,"WRD",3,2025-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-06-23,2025-06-24,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3_B",282,"BM3.0",3,"M","B","BM",0,22.6,NA,22.7,0,0,0,0,0,0,0,0,0,0,NA,NA
"46",1424836,"USA003306610475",2025-06-18,"F","B","B",23,23.6,68,0,"WRD",3.5,2025-06-23,2025-08-07,"RES6X100",2025-08-12,"EXCE-1.5CC",2025-09-24,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,44,5,43,49,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,23.6,1,1,1,0,0,0,0,0,0,1,2025-08-07,2025-09-24
"47",1424837,"USA003306610435",2025-06-18,"M","B","B",22,22.7,104,0,"WRD",3,2025-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-06-19,"EXCENEL IM",2025-06-20,"EXCENEL IM",NA,NA,NA,NA,"3",2025-06-23,2025-06-24,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,-4,NA,NA,"2025-06-23_3_B",282,"BM3.0",3,"M","B","BM",0,22.6,NA,22.7,0,0,0,0,0,0,0,0,0,0,NA,NA
"48",1424841,"USA003306610633",2025-06-18,"F","B","B",23,23.5,88,0,"WRD",3.5,2025-06-23,2025-10-09,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,23.5,1,0,0,0,0,0,0,0,0,0,2025-10-09,NA
"49",1424842,"USA003306610641",2025-06-18,"M","B","B",22,22.7,99,0,"WRD",3,2025-06-23,2025-07-19,"RES6X100",2025-07-24,"EXCE-1.5CC",2025-08-20,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-06-23,2025-06-24,5,6,25,5,27,30,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3_B",282,"BM3.0",3,"M","B","BM",0,22.6,NA,22.7,1,1,1,0,0,0,0,0,0,1,2025-07-19,2025-08-20
"50",1424844,"USA003306610646",2025-06-18,"M","B","B",22,22.7,95,0,"WRD",3,2025-06-23,2025-09-22,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-06-23,2025-06-24,5,6,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3_B",282,"BM3.0",3,"M","B","BM",0,22.6,NA,22.7,1,0,0,0,0,0,0,0,0,0,2025-09-22,NA
"51",1424845,"USA003306610630",2025-06-18,"M","B","B",23,23.6,80,0,"WRD",3,2025-06-23,2025-09-13,"RES6X100",2025-09-22,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-06-23,2025-06-24,5,6,81,9,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3_B",282,"BM3.0",3,"M","B","BM",0,22.6,NA,23.6,1,1,0,0,0,0,0,0,0,1,2025-09-13,2025-09-22
"52",1424847,"USA003306610464",2025-06-18,"M","B","B",NA,NA,78,0,"WRD",3,2025-06-23,2025-09-13,"RES6X100",2025-09-22,"EXCE-1.5CC",2025-09-22,"RES6X100",2025-07-01,"ENRO+ELECT",NA,NA,NA,NA,NA,NA,2025-06-20,"EXCENEL IM",2025-06-21,"EXCENEL IM",NA,NA,NA,NA,"3",2025-06-23,2025-06-24,5,6,81,9,0,90,90,7,NA,NA,NA,NA,-4,-3,NA,NA,"2025-06-23_3_B",282,"BM3.0",3,"M","B","BM",0,22.6,NA,22.6,1,1,1,1,0,0,0,0,0,1,2025-09-13,2025-09-22
"53",1424848,"USA003306610634",2025-06-18,"M","B","B",23,23.5,80,0,"WRD",3,2025-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-06-23,2025-06-24,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3_B",282,"BM3.0",3,"M","B","BM",0,22.6,NA,23.5,0,0,0,0,0,0,0,0,0,0,NA,NA
"54",1424849,"USA003306610648",2025-06-18,"F","B","B",23,23.2,80,0,"WRD",3.5,2025-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,23.2,0,0,0,0,0,0,0,0,0,0,NA,NA
"55",1426302,"USA003306586376",2025-06-18,"F","B","B",23,23.7,86,0,"MSD",3.5,2025-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,23.7,0,0,0,0,0,0,0,0,0,0,NA,NA
"56",1426303,"USA003306586615",2025-06-18,"F","B","B",23,23.7,69,0,"MSD",3.5,2025-06-23,2025-08-28,"RES6X100",2025-09-02,"EXCE-1.5CC",2025-09-22,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,65,5,20,70,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,23.7,1,1,1,0,0,0,0,0,0,1,2025-08-28,2025-09-22
"57",1426309,"USA003306586373",2025-06-18,"F","B","B",23,23.7,91,0,"MSD",3.5,2025-06-23,2025-09-21,"RES6X100",2025-09-27,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,89,6,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,23.7,1,1,0,0,0,0,0,0,0,0,2025-09-21,NA
"58",1426310,"USA003299580345",2025-06-18,"F","B","B",NA,NA,88,0,"MSD",3.5,2025-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-17,"INFECTION","3.5",2025-06-23,2025-06-24,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.7,0,0,0,0,0,0,0,0,1,0,NA,NA
"59",1427860,"USA003300761210",2025-06-18,"F","B","B",22,22.9,106,0,"CLD",3.5,2025-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.9,0,0,0,0,0,0,0,0,0,0,NA,NA
"60",1427862,"USA003313529584",2025-06-18,"F","B","B",22,22.9,86,0,"CLD",3.5,2025-06-23,2025-08-28,"RES6X100",2025-09-02,"EXCE-1.5CC",NA,NA,2025-06-20,"BISMUSOL ORAL",2025-06-22,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,65,5,NA,70,NA,-4,-2,2,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.9,1,1,0,0,0,0,0,0,0,0,2025-08-28,NA
"61",1427864,"USA003300760570",2025-06-18,"F","B","B",NA,NA,82,0,"CLD",3.5,2025-06-23,2025-07-23,"RES6X100",2025-07-28,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,29,5,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.7,1,1,0,0,0,0,0,0,0,0,2025-07-23,NA
"62",1427871,"USA003313529179",2025-06-18,"M","B","B",22,22.7,93,0,"CLD",3,2025-06-23,2025-08-28,"RES6X100",2025-09-02,"EXCE-1.5CC",2025-09-25,"RES6X100",2025-06-20,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-06-23,2025-06-24,5,6,65,5,23,70,93,-4,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3_B",282,"BM3.0",3,"M","B","BM",0,22.6,NA,22.7,1,1,1,0,0,0,0,0,0,1,2025-08-28,2025-09-25
"63",1427873,"USA003313529185",2025-06-18,"F","B","B",22,22.9,57,0,"CLD",3.5,2025-06-23,2025-09-06,"RES6X100",2025-09-09,"EXCE-1.5CC",2025-09-22,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,74,3,13,77,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.9,1,1,1,0,0,0,0,0,0,1,2025-09-06,2025-09-22
"64",1428537,"USA003313533660",2025-06-18,"F","B","B",22,22.9,70,0,"NOD",3.5,2025-06-23,2025-10-07,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.9,1,0,0,0,0,0,0,0,0,0,2025-10-07,NA
"65",1428540,"USA003313533499",2025-06-18,"F","B","B",22,22.9,85,0,"NOD",3.5,2025-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.9,0,0,0,0,0,0,0,0,0,0,NA,NA
"66",1428541,"USA003313533512",2025-06-18,"F","B","B",22,22.8,69,0,"NOD",3.5,2025-06-23,2025-07-10,"RES6X100",2025-07-15,"EXCE-1.5CC",2025-10-05,"RES6X100",2025-06-22,"BISMUSOL ORAL",2025-06-23,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,16,5,82,21,103,-2,-1,1,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.8,1,1,1,0,0,0,0,0,0,1,2025-07-10,2025-10-05
"67",1428544,"USA003313533494",2025-06-18,"F","B","B",22,22.8,84,0,"NOD",3.5,2025-06-23,2025-10-03,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.8,1,0,0,0,0,0,0,0,0,0,2025-10-03,NA
"68",1428547,"USA003313533644",2025-06-18,"F","B","B",22,22.8,84,0,"NOD",3.5,2025-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.8,0,0,0,0,0,0,0,0,0,0,NA,NA
"69",1428548,"USA003313533506",2025-06-18,"F","B","B",22,22.9,86,0,"NOD",3.5,2025-06-23,2025-09-09,"RES6X100",2025-09-14,"EXCE-1.5CC",2025-10-04,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,77,5,20,82,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.9,1,1,1,0,0,0,0,0,0,1,2025-09-09,2025-10-04
"70",1428552,"USA003306588390",2025-06-18,"M","B","B",22,22.9,78,0,"NOD",3,2025-06-23,2025-09-22,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2025-06-23,2025-06-24,5,6,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3_B",282,"BM3.0",3,"M","B","BM",0,22.6,NA,22.9,1,0,0,0,0,0,0,0,0,0,2025-09-22,NA
"71",1431934,"USA003298689531",2025-06-18,"F","B","B",22,22.8,97,0,"MAD",3.5,2025-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.8,0,0,0,0,0,0,0,0,0,0,NA,NA
"72",1431940,"USA003305032788",2025-06-18,"F","B","B",22,22.8,80,0,"MAD",3.5,2025-06-23,2025-08-24,"RES6X100",2025-08-29,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-06-23,2025-06-24,5,6,61,5,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-23_3.5_B",244,"BF3.5",3.5,"F","B","BF",0,22.7,NA,22.8,1,1,0,0,0,0,0,0,0,0,2025-08-24,NA
