"","CalfID","sex","Breed2","stp","BRTHW","SORCE","SD","DB","diaload","diaARR","LOAD","week","transitT","PN1a","PN2a","DIA1","D30","P30","P60","D30yn","D60yn","diaex","navelex","DIA30","PNEU30","PNEU60","Nav30","N30","DED30","DED60","Remark_PNEU1","Remark_DIED1","SD_DB"
"6627",1459039,"F","B",0,88,"GAD",3,"B",4,5,"2025-07-21_3_B","E",22.5,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3_B"
"6628",1459040,"F","B",0,95,"GAD",3,"B",4,5,"2025-07-21_3_B","E",22.5,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_B"
"6629",1459041,"M","B",0,91,"GAD",3.5,"B",4,5,"2025-07-21_3.5_B","E",21.9,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3.5_B"
"6630",1459042,"M","B",0,96,"GAD",3.5,"B",4,5,"2025-07-21_3.5_B","E",21.4,1,0,0,0,1,1,0,0,0,0,30,24,24,30,0,30,60,"RES6X100",NA,"3.5_B"
"6631",1460268,"F","B",0,86,"RVD",3,"B",4,5,"2025-07-21_3_B","E",22.1,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3_B"
"6632",1460276,"M","B",0,85,"RVD",4.5,"B",4,5,"2025-07-21_4.5_B","E",22.3,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_B"
"6633",1460277,"F","B",0,54,"RVD",3,"B",4,5,"2025-07-21_3_B","E",22.4,1,1,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3_B"
"6634",1460278,"M","B",0,101,"RVD",4.5,"B",4,5,"2025-07-21_4.5_B","E",22,1,1,0,0,1,1,0,0,0,0,30,21,21,30,0,30,60,"RES6X100",NA,"4.5_B"
"6635",1460279,"M","B",0,60,"RVD",4.5,"B",4,5,"2025-07-21_4.5_B","E",22,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_B"
"6636",1460281,"F","B",0,113,"RVD",3,"B",4,5,"2025-07-21_3_B","E",22.3,1,1,1,1,1,1,0,0,0,0,19,14,14,30,0,30,60,"RES6X100","INFECTION","3_B"
"6637",1460282,"M","B",0,92,"RVD",4.5,"B",4,5,"2025-07-21_4.5_B","E",22.2,1,1,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"4.5_B"
"6638",1460283,"F","B",0,75,"RVD",3,"B",4,5,"2025-07-21_3_B","E",22.2,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3_B"
"6639",1460284,"F","B",0,82,"RVD",3,"B",4,5,"2025-07-21_3_B","E",22.1,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_B"
"6640",1460285,"F","B",0,75,"RVD",3,"B",4,5,"2025-07-21_3_B","E",22.4,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_B"
"6641",1460286,"F","B",0,84,"RVD",3,"B",4,5,"2025-07-21_3_B","E",22.1,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_B"
"6642",1460287,"F","B",0,84,"RVD",3,"B",4,5,"2025-07-21_3_B","E",22.1,1,0,0,0,0,1,0,0,0,0,30,30,38,30,0,30,60,"RES6X100",NA,"3_B"
"6643",1460288,"F","B",0,58,"RVD",3,"B",4,5,"2025-07-21_3_B","E",22.4,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_B"
"6644",1460289,"F","B",0,79,"RVD",3,"B",4,5,"2025-07-21_3_B","E",22.2,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3_B"
"6645",1460290,"F","B",0,68,"RVD",3,"B",4,5,"2025-07-21_3_B","E",22.4,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"3_B"
"6646",1460291,"F","B",0,67,"RVD",3,"B",4,5,"2025-07-21_3_B","E",21.5,0,0,1,1,0,0,1,1,0,0,2,30,60,30,0,4,4,NA,"DIGESTIV","3_B"
"6647",1460292,"F","B",0,109,"RVD",3,"B",4,5,"2025-07-21_3_B","E",22.4,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"EXCE-1.5CC",NA,"3_B"
"6648",1460293,"F","B",0,83,"RVD",3,"B",4,5,"2025-07-21_3_B","E",22.1,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RES6X100",NA,"3_B"
"6649",1460294,"M","B",0,82,"RVD",4.5,"B",4,5,"2025-07-21_4.5_B","E",22,1,1,0,0,0,1,0,0,0,0,30,30,39,30,0,30,60,"RES6X100",NA,"4.5_B"
"6650",1460295,"M","B",0,83,"RVD",4.5,"B",4,5,"2025-07-21_4.5_B","E",22.2,1,0,0,0,0,0,0,0,0,1,30,30,60,NA,NA,30,60,"RES6X100",NA,"4.5_B"
"6651",1460296,"F","B",0,68,"RVD",3,"B",4,5,"2025-07-21_3_B","E",22.3,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_B"
"6652",1460297,"F","B",0,77,"RVD",3,"B",4,5,"2025-07-21_3_B","E",22.3,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"3_B"
"6653",682464,"F","D",0,90,"NOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.23,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6654",682465,"F","D",0,84,"NOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.32,1,0,1,1,0,1,0,0,0,0,4,30,56,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"6655",682466,"F","D",0,74,"NOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.25,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"4.5_D"
"6656",682467,"F","D",0,87,"NOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.22,0,0,1,1,0,0,0,0,0,0,4,30,60,0,1,30,60,NA,NA,"4.5_D"
"6657",682469,"F","D",0,93,"NOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.22,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6658",682470,"F","D",0,79,"NOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.2,0,0,0,NA,0,0,0,0,1,1,NA,30,60,NA,NA,30,60,NA,NA,"4.5_D"
"6659",682471,"F","D",0,79,"NOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.23,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6660",682472,"F","D",0,54,"NOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.2,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6661",682473,"F","D",0,57,"NOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.18,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6662",682475,"F","D",0,100,"NOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.22,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6663",682476,"F","D",0,73,"NOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.3,0,0,1,1,0,0,0,0,0,0,6,30,60,30,0,30,60,NA,NA,"4.5_D"
"6664",682477,"F","D",0,85,"NOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.28,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6665",682478,"F","D",0,65,"NOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.25,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6666",682479,"F","D",0,79,"NOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.23,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6667",682480,"F","D",0,65,"NOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.25,0,0,1,1,0,0,0,0,0,0,8,30,60,30,0,30,60,NA,NA,"4.5_D"
"6668",786874,"F","D",0,71,"DUD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.65,0,0,1,1,0,0,0,0,0,0,8,30,60,30,0,30,60,NA,NA,"4.5_D"
"6669",786875,"F","D",0,71,"DUD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.4,1,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"6670",786876,"F","D",0,85,"DUD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.97,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6671",786877,"F","D",0,67,"DUD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.93,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6672",786878,"F","D",0,70,"DUD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.98,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"4.5_D"
"6673",786880,"F","D",0,68,"DUD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.1,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6674",809704,"F","D",0,74,"LOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",26.03,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6675",809705,"F","D",0,72,"LOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.68,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6676",809706,"F","D",0,64,"LOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.95,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6677",809707,"F","D",0,75,"LOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.97,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"4.5_D"
"6678",809708,"F","D",0,79,"LOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.98,0,0,0,0,0,0,0,0,0,1,30,30,60,NA,NA,30,60,NA,NA,"4.5_D"
"6679",809710,"F","D",0,81,"LOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.95,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6680",809711,"F","D",0,92,"LOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",26.02,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6681",809713,"F","D",0,69,"LOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",26.05,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6682",809714,"F","D",0,78,"LOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.98,1,1,1,1,0,1,0,0,0,0,4,30,36,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"6683",809715,"F","D",0,77,"LOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.9,0,0,1,1,0,0,0,0,0,0,7,30,60,30,0,30,60,NA,NA,"4.5_D"
"6684",809716,"F","D",0,79,"LOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.95,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6685",809717,"F","D",0,60,"LOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.92,0,0,1,1,0,0,0,1,0,1,4,30,60,NA,NA,30,37,NA,"INFECTION","4.5_D"
"6686",809718,"F","D",0,93,"LOD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.92,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"4.5_D"
"6687",813629,"F","D",0,84,"SWD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.95,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6688",813630,"F","D",0,69,"SWD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.93,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"4.5_D"
"6689",813631,"F","D",0,63,"SWD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.9,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6690",813632,"F","D",0,76,"SWD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.95,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"4.5_D"
"6691",813633,"F","D",0,77,"SWD",4.5,"D",3,4,"2025-07-21_4.5_D","E",26.02,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"4.5_D"
"6692",813634,"F","D",0,70,"SWD",4.5,"D",3,4,"2025-07-21_4.5_D","E",26.02,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6693",813635,"F","D",0,75,"SWD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.98,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"6694",813636,"F","D",0,85,"SWD",4.5,"D",3,4,"2025-07-21_4.5_D","E",26,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"4.5_D"
"6695",813637,"F","D",0,67,"SWD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.97,0,0,1,1,0,0,0,0,0,0,6,30,60,30,0,30,60,NA,NA,"4.5_D"
"6696",814503,"F","D",0,57,"WAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.28,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6697",814504,"F","D",0,53,"WAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.22,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6698",814505,"F","D",0,90,"WAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.27,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6699",814506,"F","D",0,83,"WAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.22,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6700",814507,"F","D",0,82,"WAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.28,1,0,0,0,0,1,0,0,0,0,30,30,58,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"6701",814509,"F","D",0,60,"WAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.22,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6702",815470,"F","D",0,80,"RVD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.85,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6703",815471,"F","D",0,70,"RVD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.83,1,0,1,1,0,1,0,0,0,0,5,30,55,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"6704",815472,"F","D",0,66,"RVD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.83,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"4.5_D"
"6705",815473,"F","D",0,80,"RVD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.85,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"4.5_D"
"6706",815474,"F","D",0,77,"RVD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.92,0,0,1,1,0,0,0,0,0,0,7,30,60,30,0,30,60,NA,NA,"4.5_D"
"6707",815475,"F","D",0,65,"RVD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.87,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6708",815476,"F","D",0,53,"RVD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.88,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6709",817611,"F","D",0,72,"GAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.42,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6710",817612,"F","D",0,92,"GAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.68,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6711",819285,"F","D",0,86,"D45",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.85,0,0,1,1,0,0,0,0,0,0,3,30,60,30,0,30,60,NA,NA,"4.5_D"
"6712",819286,"F","D",0,79,"D45",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.9,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6713",819287,"F","D",0,98,"D45",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.9,0,0,0,0,0,0,0,0,0,1,30,30,60,NA,NA,30,60,NA,NA,"4.5_D"
"6714",819288,"F","D",0,67,"D45",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.92,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6715",819289,"F","D",0,63,"D45",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.87,0,0,1,1,0,0,0,0,0,0,6,30,60,30,0,30,60,NA,NA,"4.5_D"
"6716",819290,"F","D",0,82,"D45",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.9,1,0,0,0,0,1,0,0,0,0,30,30,56,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"6717",819291,"F","D",0,64,"D45",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.88,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"4.5_D"
"6718",819292,"F","D",0,65,"D45",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.88,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"4.5_D"
"6719",819293,"F","D",0,81,"D45",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.83,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6720",820617,"F","D",0,78,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.68,1,0,1,1,0,1,0,0,0,0,4,30,36,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"6721",820618,"F","D",0,72,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.75,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6722",820619,"F","D",0,87,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.65,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6723",820620,"F","D",0,65,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.35,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6724",820621,"F","D",0,72,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.4,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6725",820622,"F","D",0,88,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.47,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6726",820623,"F","D",0,76,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.42,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6727",820624,"F","D",0,75,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.67,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"4.5_D"
"6728",820625,"F","D",0,72,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.42,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"4.5_D"
"6729",820626,"F","D",0,76,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.38,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6730",820627,"F","D",0,86,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.38,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"4.5_D"
"6731",820628,"F","D",0,68,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.38,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"4.5_D"
"6732",820629,"F","D",0,82,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.43,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6733",820630,"F","D",0,77,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.68,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"4.5_D"
"6734",820631,"F","D",0,85,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.37,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6735",820632,"F","D",0,73,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.42,0,0,1,1,0,0,0,0,0,0,7,30,60,30,0,30,60,NA,NA,"4.5_D"
"6736",820633,"F","D",0,77,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.68,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6737",820634,"F","D",0,78,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.42,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"4.5_D"
"6738",820635,"F","D",0,85,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.68,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6739",820636,"F","D",0,68,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.38,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6740",820637,"F","D",0,84,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.42,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6741",820638,"F","D",0,75,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.4,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6742",820639,"F","D",0,65,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.37,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6743",820640,"F","D",0,58,"WSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.65,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6744",835612,"F","D",0,77,"CAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.68,1,0,1,1,0,1,0,0,0,0,8,30,58,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"6745",835613,"F","D",0,87,"CAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",26.05,0,0,1,1,0,0,0,0,0,0,7,30,60,30,0,30,60,NA,NA,"4.5_D"
"6746",835614,"F","D",0,81,"CAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.27,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6747",835615,"F","D",0,81,"CAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.67,0,0,1,1,0,0,0,0,0,0,7,30,60,30,0,30,60,NA,NA,"4.5_D"
"6748",835619,"F","D",0,58,"CAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.37,0,0,1,1,0,0,1,1,0,0,4,30,60,30,0,10,10,NA,"DIGESTIV","4.5_D"
"6749",835620,"F","D",0,89,"CAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",26.03,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"4.5_D"
"6750",835621,"F","D",0,84,"CAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.32,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6751",835622,"F","D",0,71,"CAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.35,0,0,1,1,0,0,0,0,0,0,6,30,60,30,0,30,60,NA,NA,"4.5_D"
"6752",835623,"F","D",0,75,"CAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",26.05,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"4.5_D"
"6753",835624,"F","D",0,79,"CAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.32,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"4.5_D"
"6754",835625,"F","D",0,77,"CAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.38,0,0,1,1,0,0,1,1,0,0,4,30,60,30,0,5,5,NA,"ACCIDEN","4.5_D"
"6755",835626,"F","D",0,73,"CAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.23,0,0,1,1,0,0,0,0,0,0,5,30,60,30,0,30,60,NA,NA,"4.5_D"
"6756",835627,"F","D",0,80,"CAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.33,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6757",835628,"F","D",0,70,"CAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.32,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6758",835629,"F","D",0,82,"CAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",26.03,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6759",835630,"F","D",0,75,"CAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.4,1,0,0,0,0,0,0,0,0,1,30,30,60,NA,NA,30,60,"RESF-6CC",NA,"4.5_D"
"6760",835631,"F","D",0,72,"CAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.38,1,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,"RESF-6CC",NA,"4.5_D"
"6761",835632,"F","D",0,80,"CAD",4.5,"D",3,4,"2025-07-21_4.5_D","E",26.03,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
"6762",839145,"F","D",0,72,"MSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",26.02,0,0,1,1,0,0,0,0,0,0,4,30,60,30,0,30,60,NA,NA,"4.5_D"
"6763",839146,"F","D",0,68,"MSD",4.5,"D",3,4,"2025-07-21_4.5_D","E",25.97,0,0,0,0,0,0,0,0,0,0,30,30,60,30,0,30,60,NA,NA,"4.5_D"
