"","Cow","hoursfrom","lyingm","standingm","steps","mi","transitions","Date","Time","End","Steps","Motion Index","Lying Time","Standing Time","Transitions","Transitions Up","Transitions Down","CalfID","Bdat","FOO","BRTHW","stp","Breed2","diaload","diaARR","TRT","OneLoad","DatMOC","IceCube","DatON","TimeONp","ToTCC","TimetoTCCp","Section","ArrTCC","TimeArrTCCp","TimeTrip","DatOFF","TimeOFFp","PN1a","DIA1","D30","P30","P60","datetime","datetimeon","datetimeoff","match_flag","tfship","timecat"
"5492",259,38,60,0,0,2,0,2025-07-10,02:22:00,"7/10/2025 2:37",0,0,00:15:00,00:00:00,0,0,0,812100,2025-07-02,"CLD",79,0,"D",6,7,"DF3.5",1,2025-07-03,7728,2025-07-07,21:00:00,2025-07-08,13:16:00,"G",2025-07-09,14:29:00,25.2,2025-07-14,14:00:00,0,0,0,0,0,2025-07-10 02:22:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,149,"post"
"5493",260,-12,49.65,10.35,6,33,2,2025-07-08,01:00:00,"7/8/2025 1:15",3,16,00:10:20,00:04:40,1,1,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 01:00:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-48,"pre"
"5494",260,-11,60,0,0,1,0,2025-07-08,02:00:00,"7/8/2025 2:15",0,0,00:15:00,00:00:00,0,0,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 02:00:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-44,"pre"
"5495",260,-10,52.7333333333333,7.26666666666667,4,26,2,2025-07-08,03:00:00,"7/8/2025 3:15",4,26,00:07:44,00:07:16,2,1,1,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 03:00:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-40,"pre"
"5496",260,-9,55.2833333333333,4.71666666666667,1,12,1,2025-07-08,04:00:00,"7/8/2025 4:15",0,0,00:15:00,00:00:00,0,0,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 04:00:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-36,"pre"
"5497",260,-8,50.5333333333333,9.46666666666667,6,43,3,2025-07-08,05:00:00,"7/8/2025 5:15",1,15,00:11:11,00:03:49,1,0,1,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 05:00:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-32,"pre"
"5498",260,-7,60,0,0,1,0,2025-07-08,06:00:00,"7/8/2025 6:15",0,0,00:15:00,00:00:00,0,0,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 06:00:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-28,"pre"
"5499",260,-6,60,0,0,0,0,2025-07-08,07:00:00,"7/8/2025 7:15",0,0,00:15:00,00:00:00,0,0,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 07:00:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-24,"pre"
"5500",260,-5,48.15,11.85,5,46,3,2025-07-08,08:00:00,"7/8/2025 8:15",0,0,00:15:00,00:00:00,0,0,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 08:00:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-20,"pre"
"5501",260,-4,12.75,47.25,101,510,3,2025-07-08,09:00:00,"7/8/2025 9:15",2,7,00:08:58,00:06:02,2,1,1,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 09:00:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-16,"pre"
"5502",260,-3,60,0,0,1,0,2025-07-08,10:00:00,"7/8/2025 10:15",0,0,00:15:00,00:00:00,0,0,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 10:00:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-12,"pre"
"5503",260,-2,47.35,12.65,31,223,6,2025-07-08,11:00:00,"7/8/2025 11:15",4,30,00:09:01,00:05:59,2,1,1,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 11:00:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-8,"pre"
"5504",260,-1,43.3666666666667,16.6333333333333,13,89,6,2025-07-08,12:00:00,"7/8/2025 12:15",2,15,00:10:29,00:04:31,2,1,1,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 12:00:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-4,"pre"
"5505",260,0,8.58333333333333,6.41666666666667,50,286,1,2025-07-08,13:00:00,"7/8/2025 13:15",50,286,00:08:35,00:06:25,1,1,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 13:00:00,2025-07-07 21:00:00,2025-07-14 14:00:00,1,0,"during"
"5506",260,1,0,60,213,1031,0,2025-07-08,13:15:00,"7/8/2025 13:30",87,402,00:00:00,00:15:00,0,0,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 13:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,1,"during"
"5507",260,2,8.03333333333333,51.9666666666667,69,382,5,2025-07-08,14:15:00,"7/8/2025 14:30",16,84,00:00:00,00:15:00,0,0,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 14:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,5,"during"
"5508",260,3,16.5833333333333,43.4166666666667,69,347,4,2025-07-08,15:15:00,"7/8/2025 15:30",14,82,00:02:45,00:12:15,1,1,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 15:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,9,"during"
"5509",260,4,60,0,0,19,0,2025-07-08,16:15:00,"7/8/2025 16:30",0,3,00:15:00,00:00:00,0,0,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 16:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,13,"during"
"5510",260,5,39.2333333333333,20.7666666666667,15,118,2,2025-07-08,17:15:00,"7/8/2025 17:30",3,49,00:05:29,00:09:31,1,1,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 17:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,17,"during"
"5511",260,6,32.6,27.4,58,315,4,2025-07-08,18:15:00,"7/8/2025 18:30",14,103,00:11:15,00:03:45,1,1,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 18:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,21,"during"
"5512",260,7,42.4833333333333,17.5166666666667,36,224,5,2025-07-08,19:15:00,"7/8/2025 19:30",9,45,00:07:01,00:07:59,2,1,1,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 19:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,25,"during"
"5513",260,8,15.65,44.35,62,350,3,2025-07-08,20:15:00,"7/8/2025 20:30",17,110,00:02:59,00:12:01,2,1,1,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 20:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,29,"during"
"5514",260,9,60,0,0,13,0,2025-07-08,21:15:00,"7/8/2025 21:30",0,4,00:15:00,00:00:00,0,0,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 21:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,33,"during"
"5515",260,10,52.2833333333333,7.71666666666667,16,98,1,2025-07-08,22:15:00,"7/8/2025 22:30",0,4,00:15:00,00:00:00,0,0,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 22:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,37,"during"
"5516",260,11,33.8666666666667,26.1333333333333,41,241,7,2025-07-08,23:15:00,"7/8/2025 23:30",14,71,00:06:51,00:08:09,3,1,2,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-08 23:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,41,"during"
"5517",260,12,42.6333333333333,17.3666666666667,21,184,6,2025-07-09,00:15:00,"7/9/2025 0:30",0,19,00:15:00,00:00:00,0,0,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-09 00:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,45,"during"
"5518",260,13,52.2666666666667,7.73333333333333,5,33,2,2025-07-09,01:15:00,"7/9/2025 1:30",0,1,00:15:00,00:00:00,0,0,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-09 01:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,49,"during"
"5519",260,14,21.0333333333333,38.9666666666667,42,273,4,2025-07-09,02:15:00,"7/9/2025 2:30",1,47,00:12:17,00:02:43,1,1,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-09 02:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,53,"during"
"5520",260,15,45,15,30,217,6,2025-07-09,03:15:00,"7/9/2025 3:30",3,40,00:12:07,00:02:53,2,1,1,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-09 03:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,57,"during"
"5521",260,16,43.6666666666667,16.3333333333333,32,174,1,2025-07-09,04:15:00,"7/9/2025 4:30",0,15,00:15:00,00:00:00,0,0,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-09 04:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,61,"during"
"5522",260,17,30.75,29.25,37,257,5,2025-07-09,05:15:00,"7/9/2025 5:30",17,100,00:00:00,00:15:00,0,0,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-09 05:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,65,"during"
"5523",260,18,53.7333333333333,6.26666666666667,18,142,2,2025-07-09,06:15:00,"7/9/2025 6:30",15,90,00:10:42,00:04:18,1,1,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-09 06:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,69,"during"
"5524",260,19,43.0333333333333,16.9666666666667,34,213,3,2025-07-09,07:15:00,"7/9/2025 7:30",0,6,00:15:00,00:00:00,0,0,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-09 07:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,73,"during"
"5525",260,20,47.5166666666667,12.4833333333333,34,197,5,2025-07-09,08:15:00,"7/9/2025 8:30",24,133,00:03:33,00:11:27,4,2,2,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-09 08:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,77,"during"
"5526",260,21,60,0,0,28,0,2025-07-09,09:15:00,"7/9/2025 9:30",0,5,00:15:00,00:00:00,0,0,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-09 09:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,81,"during"
"5527",260,22,60,0,0,26,0,2025-07-09,10:15:00,"7/9/2025 10:30",0,9,00:15:00,00:00:00,0,0,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-09 10:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,85,"during"
"5528",260,25,60,0,0,9,0,2025-07-09,13:15:00,"7/9/2025 13:30",0,0,00:15:00,00:00:00,0,0,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-09 13:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,97,"during"
"5529",260,29,51.45,8.55,5,149,6,2025-07-09,17:15:00,"7/9/2025 17:30",0,13,00:11:33,00:03:27,1,1,0,813441,2025-07-03,"SWD",75,0,"D",5,6,"DF3.5",1,2025-07-04,7731,2025-07-07,21:00:00,2025-07-08,13:12:00,"F",2025-07-09,14:47:00,25.6,2025-07-14,14:00:00,0,0,0,0,0,2025-07-09 17:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,113,"post"
"5530",261,-12,60,0,0,0,0,2025-07-08,01:15:00,"7/8/2025 1:30",0,0,00:15:00,00:00:00,0,0,0,804948,2025-07-05,"MSD",79,0,"D",3,4,"DF3.5",1,2025-07-06,7732,2025-07-07,21:00:00,2025-07-08,13:17:00,"G",2025-07-09,14:47:00,25.5,2025-07-14,14:00:00,0,1,1,0,0,2025-07-08 01:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-48,"pre"
"5531",261,-11,53.95,6.05,2,38,2,2025-07-08,02:15:00,"7/8/2025 2:30",0,6,00:15:00,00:00:00,0,0,0,804948,2025-07-05,"MSD",79,0,"D",3,4,"DF3.5",1,2025-07-06,7732,2025-07-07,21:00:00,2025-07-08,13:17:00,"G",2025-07-09,14:47:00,25.5,2025-07-14,14:00:00,0,1,1,0,0,2025-07-08 02:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-44,"pre"
"5532",261,-10,51.3333333333333,8.66666666666667,3,17,2,2025-07-08,03:15:00,"7/8/2025 3:30",0,0,00:15:00,00:00:00,0,0,0,804948,2025-07-05,"MSD",79,0,"D",3,4,"DF3.5",1,2025-07-06,7732,2025-07-07,21:00:00,2025-07-08,13:17:00,"G",2025-07-09,14:47:00,25.5,2025-07-14,14:00:00,0,1,1,0,0,2025-07-08 03:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-40,"pre"
"5533",261,-9,60,0,0,6,0,2025-07-08,04:15:00,"7/8/2025 4:30",0,0,00:15:00,00:00:00,0,0,0,804948,2025-07-05,"MSD",79,0,"D",3,4,"DF3.5",1,2025-07-06,7732,2025-07-07,21:00:00,2025-07-08,13:17:00,"G",2025-07-09,14:47:00,25.5,2025-07-14,14:00:00,0,1,1,0,0,2025-07-08 04:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-36,"pre"
"5534",261,-8,51.8333333333333,8.16666666666667,3,37,2,2025-07-08,05:15:00,"7/8/2025 5:30",0,1,00:15:00,00:00:00,0,0,0,804948,2025-07-05,"MSD",79,0,"D",3,4,"DF3.5",1,2025-07-06,7732,2025-07-07,21:00:00,2025-07-08,13:17:00,"G",2025-07-09,14:47:00,25.5,2025-07-14,14:00:00,0,1,1,0,0,2025-07-08 05:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-32,"pre"
"5535",261,-7,60,0,0,0,0,2025-07-08,06:15:00,"7/8/2025 6:30",0,0,00:15:00,00:00:00,0,0,0,804948,2025-07-05,"MSD",79,0,"D",3,4,"DF3.5",1,2025-07-06,7732,2025-07-07,21:00:00,2025-07-08,13:17:00,"G",2025-07-09,14:47:00,25.5,2025-07-14,14:00:00,0,1,1,0,0,2025-07-08 06:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-28,"pre"
"5536",261,-6,55.1333333333333,4.86666666666667,4,27,2,2025-07-08,07:15:00,"7/8/2025 7:30",0,4,00:15:00,00:00:00,0,0,0,804948,2025-07-05,"MSD",79,0,"D",3,4,"DF3.5",1,2025-07-06,7732,2025-07-07,21:00:00,2025-07-08,13:17:00,"G",2025-07-09,14:47:00,25.5,2025-07-14,14:00:00,0,1,1,0,0,2025-07-08 07:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-24,"pre"
"5537",261,-5,47.3166666666667,12.6833333333333,30,150,8,2025-07-08,08:15:00,"7/8/2025 8:30",0,0,00:15:00,00:00:00,0,0,0,804948,2025-07-05,"MSD",79,0,"D",3,4,"DF3.5",1,2025-07-06,7732,2025-07-07,21:00:00,2025-07-08,13:17:00,"G",2025-07-09,14:47:00,25.5,2025-07-14,14:00:00,0,1,1,0,0,2025-07-08 08:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-20,"pre"
"5538",261,-4,28.2,31.8,13,79,3,2025-07-08,09:15:00,"7/8/2025 9:30",3,23,00:00:29,00:14:31,1,1,0,804948,2025-07-05,"MSD",79,0,"D",3,4,"DF3.5",1,2025-07-06,7732,2025-07-07,21:00:00,2025-07-08,13:17:00,"G",2025-07-09,14:47:00,25.5,2025-07-14,14:00:00,0,1,1,0,0,2025-07-08 09:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-16,"pre"
"5539",261,-3,51.0666666666667,8.93333333333333,14,63,3,2025-07-08,10:15:00,"7/8/2025 10:30",12,51,00:08:32,00:06:28,1,0,1,804948,2025-07-05,"MSD",79,0,"D",3,4,"DF3.5",1,2025-07-06,7732,2025-07-07,21:00:00,2025-07-08,13:17:00,"G",2025-07-09,14:47:00,25.5,2025-07-14,14:00:00,0,1,1,0,0,2025-07-08 10:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-12,"pre"
"5540",261,-2,56.6166666666667,3.38333333333333,3,17,2,2025-07-08,11:15:00,"7/8/2025 11:30",0,1,00:15:00,00:00:00,0,0,0,804948,2025-07-05,"MSD",79,0,"D",3,4,"DF3.5",1,2025-07-06,7732,2025-07-07,21:00:00,2025-07-08,13:17:00,"G",2025-07-09,14:47:00,25.5,2025-07-14,14:00:00,0,1,1,0,0,2025-07-08 11:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-8,"pre"
"5541",261,-1,57.6333333333333,2.36666666666667,2,11,2,2025-07-08,12:15:00,"7/8/2025 12:30",2,11,00:12:38,00:02:22,2,1,1,804948,2025-07-05,"MSD",79,0,"D",3,4,"DF3.5",1,2025-07-06,7732,2025-07-07,21:00:00,2025-07-08,13:17:00,"G",2025-07-09,14:47:00,25.5,2025-07-14,14:00:00,0,1,1,0,0,2025-07-08 12:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,-4,"pre"
"5542",261,0,3.83333333333333,11.1666666666667,89,728,3,2025-07-08,13:15:00,"7/8/2025 13:30",89,728,00:03:50,00:11:10,3,2,1,804948,2025-07-05,"MSD",79,0,"D",3,4,"DF3.5",1,2025-07-06,7732,2025-07-07,21:00:00,2025-07-08,13:17:00,"G",2025-07-09,14:47:00,25.5,2025-07-14,14:00:00,0,1,1,0,0,2025-07-08 13:15:00,2025-07-07 21:00:00,2025-07-14 14:00:00,1,0,"during"
"5543",261,1,9.81666666666667,50.1833333333333,269,1402,5,2025-07-08,13:30:00,"7/8/2025 13:45",148,793,00:00:00,00:15:00,0,0,0,804948,2025-07-05,"MSD",79,0,"D",3,4,"DF3.5",1,2025-07-06,7732,2025-07-07,21:00:00,2025-07-08,13:17:00,"G",2025-07-09,14:47:00,25.5,2025-07-14,14:00:00,0,1,1,0,0,2025-07-08 13:30:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,1,"during"
"5544",261,2,37.4833333333333,22.5166666666667,40,397,3,2025-07-08,14:30:00,"7/8/2025 14:45",0,30,00:15:00,00:00:00,0,0,0,804948,2025-07-05,"MSD",79,0,"D",3,4,"DF3.5",1,2025-07-06,7732,2025-07-07,21:00:00,2025-07-08,13:17:00,"G",2025-07-09,14:47:00,25.5,2025-07-14,14:00:00,0,1,1,0,0,2025-07-08 14:30:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,5,"during"
"5545",261,3,45.9333333333333,14.0666666666667,47,327,3,2025-07-08,15:30:00,"7/8/2025 15:45",35,176,00:02:14,00:12:46,2,1,1,804948,2025-07-05,"MSD",79,0,"D",3,4,"DF3.5",1,2025-07-06,7732,2025-07-07,21:00:00,2025-07-08,13:17:00,"G",2025-07-09,14:47:00,25.5,2025-07-14,14:00:00,0,1,1,0,0,2025-07-08 15:30:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,9,"during"
"5546",261,4,50.3166666666667,9.68333333333333,25,169,5,2025-07-08,16:30:00,"7/8/2025 16:45",0,8,00:15:00,00:00:00,0,0,0,804948,2025-07-05,"MSD",79,0,"D",3,4,"DF3.5",1,2025-07-06,7732,2025-07-07,21:00:00,2025-07-08,13:17:00,"G",2025-07-09,14:47:00,25.5,2025-07-14,14:00:00,0,1,1,0,0,2025-07-08 16:30:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,13,"during"
"5547",261,5,39.2,20.8,38,285,5,2025-07-08,17:30:00,"7/8/2025 17:45",14,75,00:01:59,00:13:01,1,0,1,804948,2025-07-05,"MSD",79,0,"D",3,4,"DF3.5",1,2025-07-06,7732,2025-07-07,21:00:00,2025-07-08,13:17:00,"G",2025-07-09,14:47:00,25.5,2025-07-14,14:00:00,0,1,1,0,0,2025-07-08 17:30:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,17,"during"
"5548",261,6,36.6666666666667,23.3333333333333,51,360,6,2025-07-08,18:30:00,"7/8/2025 18:45",0,44,00:15:00,00:00:00,0,0,0,804948,2025-07-05,"MSD",79,0,"D",3,4,"DF3.5",1,2025-07-06,7732,2025-07-07,21:00:00,2025-07-08,13:17:00,"G",2025-07-09,14:47:00,25.5,2025-07-14,14:00:00,0,1,1,0,0,2025-07-08 18:30:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,21,"during"
"5549",261,7,53.7833333333333,6.21666666666667,43,278,2,2025-07-08,19:30:00,"7/8/2025 19:45",0,6,00:15:00,00:00:00,0,0,0,804948,2025-07-05,"MSD",79,0,"D",3,4,"DF3.5",1,2025-07-06,7732,2025-07-07,21:00:00,2025-07-08,13:17:00,"G",2025-07-09,14:47:00,25.5,2025-07-14,14:00:00,0,1,1,0,0,2025-07-08 19:30:00,2025-07-07 21:00:00,2025-07-14 14:00:00,0,25,"during"
